,loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),label
86,2024-06-17T17:31:48.852+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.473613916667,-0.286529541015625,0.79730224609375,-0.0977630615234375,3920.458550916667,2.647782709152696,2.309687216514092,-1.305471154445186,1.582562804222107,0.1647292822599411,-2.327162265777588,-0.2841255366802216,-0.3288379311561584,-0.1707699447870255,XArbitraryZVertical,-0.7646277204790612,-0.0603642209919022,0.1754776566221139,0.6171775589886981,0.1938392817974091,0.9650073051452636,0.1765987873077393,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
87,2024-06-17T17:31:48.887+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.508761916667,-0.3893280029296875,0.921478271484375,0.08074951171875,3920.488676916667,2.763712199398769,2.436215704732632,-1.389406819669216,1.140005707740784,0.6953555345535278,-2.736405849456787,-0.4273485541343689,-0.1821109652519226,-0.2250853925943375,XArbitraryZVertical,-0.7496569549533162,-0.081780837996202,0.1478129867635112,0.6399043149298279,0.1169542446732521,0.983594000339508,0.1373473107814789,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
88,2024-06-17T17:31:48.922+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.543909916667,-0.597198486328125,1.084060668945312,0.245086669921875,3920.518803916667,-3.060514754360458,2.912862039401874,-1.45660506117989,0.9964824914932252,0.6928535103797913,-3.04895281791687,-0.4151637554168701,-0.0720089077949523,-0.0302266925573349,XArbitraryZVertical,-0.7377426994124875,-0.105942346364167,0.1118948662971464,0.6572606211081835,0.0258357767015695,0.9934872388839722,0.1109761446714401,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
89,2024-06-17T17:31:48.957+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.579057916667,-0.677642822265625,0.901947021484375,0.614532470703125,3920.548930916667,-2.085107227820118,-2.380966654835682,-1.4768858922469,1.67051374912262,0.4650426506996155,-2.883396863937378,-0.515677809715271,0.0985835790634155,0.0726346969604492,XArbitraryZVertical,-0.7190212928212169,-0.1302804627205824,0.0779318317113866,0.6782049950912896,-0.0646444261074066,0.9955936670303344,0.0679292380809783,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
90,2024-06-17T17:31:48.992+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.614204916667,-0.729461669921875,1.276519775390625,0.2580108642578125,3920.609183916667,-1.438540038817115,-1.707232681387676,-1.3434343055092,0.0594055242836475,0.8865835070610046,-2.421247959136963,-0.506316065788269,0.1899659037590027,0.3654290437698364,XArbitraryZVertical,-0.6963797012853591,-0.1743117479134622,0.0138889474834135,0.6960444073189676,-0.2233134657144547,0.97426438331604,0.0306585468351841,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
91,2024-06-17T17:31:49.027+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.649352916667,-0.5334014892578125,1.210601806640625,0.1398162841796875,3920.639310916667,-1.40484267911855,-1.645291829725157,-1.275229350101654,-0.1862374097108841,1.10944402217865,-2.135316133499146,-0.3740305304527283,0.2892277240753174,0.1338841915130615,XArbitraryZVertical,-0.6895911791602044,-0.1878924845173627,-0.0201273601318818,0.6991103818940407,-0.2904744744300842,0.9566371440887452,0.0216791611164808,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
92,2024-06-17T17:31:49.063+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.684500416667,-0.404815673828125,1.266571044921875,0.245086669921875,3920.669437416667,-1.436731437333549,-1.637972842912967,-1.212589856076886,-0.6053120493888855,1.3751220703125,-2.032695293426514,-0.1410861611366272,0.2799645066261292,0.1430766582489014,XArbitraryZVertical,-0.688064313056455,-0.1957920443579941,-0.0560052795299354,0.6964886060657143,-0.3498043119907379,0.936527132987976,0.02353404648602,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
93,2024-06-17T17:31:49.098+02:00,1718638307.999232,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360691840232547,4.746607987582628,-9999,3920.719648416667,-0.29376220703125,1.115402221679688,0.36627197265625,3920.699563416667,-1.467399782717134,-1.620470254905364,-1.149137602803566,-0.4904849827289581,1.623244762420654,-2.081773281097412,0.0275440216064453,0.3536714315414429,0.2475155591964722,XArbitraryZVertical,-0.6854512853440781,-0.2007921556677512,-0.0950549070722823,0.6934000286938372,-0.4087695777416229,0.912411332130432,0.0203219093382358,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
94,2024-06-17T17:31:49.133+02:00,1718638308.999218,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360688586901404,4.74661029100341,-9999,3920.754795416667,-0.3295440673828125,1.024002075195312,0.3519287109375,3920.729690416667,-1.504157847664916,-1.605567294389384,-1.087363183015742,-0.822079598903656,1.524489521980286,-1.952127814292908,0.1707783639431,0.2299978137016296,0.3501129150390625,XArbitraryZVertical,-0.6829709530725785,-0.2040347901581945,-0.1344419510382833,0.6883645714576706,-0.4645405411720276,0.8854043483734131,0.0161590371280908,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
95,2024-06-17T17:31:49.168+02:00,1718638308.999218,53.2282706637795,10.40336585635751,32.74057,0.0,0.3079722,-1,-1,3.360688586901404,4.74661029100341,-9999,3920.789943416667,-0.3431549072265625,1.08294677734375,0.256561279296875,3920.759817416667,-1.568339534147991,-1.617252761435067,-1.030958497279598,-1.416748523712158,1.443591833114624,-1.712469696998596,0.1924126744270325,0.1655385494232178,0.3364053964614868,XArbitraryZVertical,-0.6854482143973091,-0.2051723203852359,-0.1718410725440013,0.6771526217825088,-0.5134422779083252,0.8577920198440552,0.0238698720932006,0,0,0,-1,-1,3911.902580125,unknown,2,2024-06-17T17:31:40.279+02:00,2024-06-17T17:02:09.908+02:00,596,1.966004,0.7860793,1.562387,479.8037,0,0,2024-06-17T17:31:47.992+02:00,
