loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt)
2024-06-17T17:31:56.162+02:00,1718638314.999135,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.36070827506977,4.74659635135182,-9999,3927.784350875,-0.634185791015625,0.839385986328125,-0.2318115234375,3927.779329875,-1.600962518241105,-1.188828683346636,-0.8183074489568631,0.3139499127864838,0.4640308618545532,-0.005006134510040283,0.02211195230484009,0.05394542217254639,0.03213107585906982,XArbitraryZVertical,-0.5982659030739752,-0.1212414212463165,-0.3903652199666824,0.6891976901121242,-0.6342030167579651,0.7299900650978088,-0.2547568678855896,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.197+02:00,1718638314.999135,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.36070827506977,4.74659635135182,-9999,3927.819497875,-0.6514892578125,0.911376953125,-0.2075042724609375,3927.809455875,-1.589275243843634,-1.166563626334245,-0.8146351398082117,0.3110368251800537,0.4206686317920685,-0.01130477711558342,-0.01018702983856201,0.1766384840011597,0.05531185865402222,XArbitraryZVertical,-0.5925104967251044,-0.1183150911316213,-0.3940437251806906,0.6925767114156283,-0.6308346390724182,0.7274752855300903,-0.2698656916618347,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.233+02:00,1718638314.999135,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.36070827506977,4.74659635135182,-9999,3927.854645875,-0.6082916259765625,0.800567626953125,-0.171051025390625,3927.839582875,-1.576801561645262,-1.146143744972824,-0.8113205785359567,0.25023552775383,0.3162320256233215,0.01464790664613247,-0.01793819665908813,0.1907117366790771,0.1008053719997406,XArbitraryZVertical,-0.5871015982755118,-0.1160634037324863,-0.3967103824380658,0.6960330174101471,-0.6273865103721619,0.7251970767974854,-0.2836819887161255,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.268+02:00,1718638314.999135,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.36070827506977,4.74659635135182,-9999,3927.889793875,-0.590362548828125,0.761566162109375,-0.18768310546875,3927.869708875,-1.569359213541767,-1.132388214850122,-0.8105385957593801,0.05923581123352051,0.2477508783340454,0.09426235407590866,0.02091103792190552,0.06264936923980713,0.1228782832622528,XArbitraryZVertical,-0.5837850229021802,-0.113720083589463,-0.3983715398785129,0.6982571390818425,-0.6239383816719055,0.7246584296226501,-0.292525589466095,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.303+02:00,1718638314.999135,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.36070827506977,4.74659635135182,-9999,3927.924941875,-0.5352935791015625,0.75823974609375,-0.21148681640625,3927.899835875,-1.56399930631044,-1.121753742215523,-0.8120160681815501,0.2355635017156601,0.2011384516954422,0.07813571393489838,0.02946442365646362,0.03589028120040894,0.1109958589076996,XArbitraryZVertical,-0.581660253437548,-0.1110489527779503,-0.3991654643587175,0.700004501019962,-0.6198269128799438,0.7256757616996765,-0.2986789643764496,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.338+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3927.960088875,-0.5435028076171875,0.722503662109375,-0.19866943359375,3927.929962875,-1.548736223787029,-1.106946973419857,-0.8090611186821284,0.4223869144916534,0.05513842031359673,0.04043485224246979,0.07928800582885742,0.04657840728759766,0.1044206023216248,XArbitraryZVertical,-0.5772527739201784,-0.1113033638353903,-0.3989575812572549,0.7037212954081449,-0.6172518134117126,0.7236394882202148,-0.3087815940380096,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.373+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3927.995236875,-0.5265655517578125,0.77459716796875,-0.189453125,3927.990215875,-1.525803365355922,-1.089048709312239,-0.8027544738074408,0.2272400707006454,-0.02079091221094131,0.02575941383838654,0.08564472198486328,0.04388058185577393,0.1359285414218903,XArbitraryZVertical,-0.5710668427001979,-0.1137496241002829,-0.3978177958094154,0.709002533888995,-0.6156586408615112,0.7192724347114563,-0.3218873739242554,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.408+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.030384875,-0.582366943359375,0.678619384765625,-0.2126922607421875,3928.020342875,-1.515337793659411,-1.085174753847766,-0.8002188312726141,0.2409695982933044,-0.170465350151062,0.03221917897462845,0.07976323366165161,0.02141356468200684,0.121690034866333,XArbitraryZVertical,-0.5691486145379536,-0.1162313477620399,-0.3959355272588529,0.7111927835541156,-0.6160181164741516,0.7175085544586182,-0.3251202702522278,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.444+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.065532875,-0.532989501953125,0.68585205078125,-0.198333740234375,3928.050468875,-1.5080580502322,-1.083246822445449,-0.7975673080938765,0.2645548582077026,-0.06195163726806641,-0.04800096154212952,0.0320010781288147,-0.03635311126708984,0.1367982029914856,XArbitraryZVertical,-0.5677614271176143,-0.1185254104599604,-0.3946537303835591,0.7126339068340327,-0.6170687675476074,0.7156590819358826,-0.3271973729133606,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.479+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.100679875,-0.49615478515625,0.5664825439453125,-0.241241455078125,3928.080595875,-1.491550768749413,-1.074981330598816,-0.7893833233295974,0.6137967705726624,-0.1985713541507721,-0.07505393028259277,0.105070173740387,-0.03874599933624268,0.1341798901557922,XArbitraryZVertical,-0.5633201855273059,-0.1230424135357501,-0.3934385606000343,0.7160566701356362,-0.619474470615387,0.7099190950393677,-0.3350618779659271,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.514+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.135827875,-0.484344482421875,0.5746307373046875,-0.22845458984375,3928.110721875,-1.472228993658627,-1.068037528100782,-0.7784925048388717,0.4885817766189575,-0.2397898286581039,-0.1501560509204865,0.1277161836624146,-0.1357244253158569,0.1018189191818237,XArbitraryZVertical,-0.5582606989862571,-0.1296718306652773,-0.3915522301209665,0.7198729125955835,-0.6238709092140198,0.7022069096565247,-0.3430604040622711,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.549+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.170975875,-0.4948577880859375,0.5378265380859375,-0.281951904296875,3928.140848875,-1.461858559371546,-1.069790083341684,-0.7662207680648715,0.3596205413341522,-0.3749973177909851,-0.3064524829387665,0.1462797522544861,-0.1129880547523499,0.1200053989887238,XArbitraryZVertical,-0.5550659391248031,-0.1373388891244401,-0.3908101437266396,0.7213232954922788,-0.6319822669029236,0.6934171319007874,-0.3460796773433685,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.585+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.206122875,-0.449249267578125,0.60772705078125,-0.36529541015625,3928.201101875,-1.482687498299694,-1.109364173524251,-0.748385853829856,-0.4138050377368927,-0.4761839509010315,-0.4889017045497894,0.1741554737091064,-0.1226260662078857,-0.02270856499671936,XArbitraryZVertical,-0.5602153214694562,-0.1517525019695453,-0.3923238403625424,0.7135908621478564,-0.6561500430107117,0.680456817150116,-0.3262599408626556,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.619+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.241270875,-0.61309814453125,0.8841705322265625,-0.4197845458984375,3928.231228875,-1.508104979587939,-1.140933244998673,-0.738283074340251,-0.1896635591983795,-0.3529268801212311,-0.6346222162246704,0.1823612451553345,0.01100200414657593,-0.07208925485610962,XArbitraryZVertical,-0.5661544040758983,-0.1592204175780112,-0.3953483573190895,0.7055620146379196,-0.6723361611366272,0.6730190515518188,-0.3082360923290253,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.654+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.276418875,-0.8415069580078125,0.74761962890625,-0.4645233154296875,3928.261355875,-1.516312393185689,-1.159249138500279,-0.717952829433927,0.2474251538515091,-0.4872837066650391,-0.7286949157714844,0.04808652400970459,0.1627581119537354,-0.1168387830257416,XArbitraryZVertical,-0.5660187485407697,-0.1702395774202121,-0.3988928823181749,0.7010889040923997,-0.6902678608894348,0.6578442454338074,-0.301282525062561,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.689+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.311566875,-0.8225860595703125,0.891571044921875,-0.283355712890625,3928.291481875,-1.530710287253835,-1.170981276191078,-0.7037417499093325,-0.5146598219871521,0.2583889961242676,-0.5110703706741333,-0.1733599901199341,0.1517837047576904,-0.1608381569385529,XArbitraryZVertical,-0.5665322192856963,-0.1750850149922963,-0.4046776583975277,0.69614840950507,-0.7022961974143982,0.6470749974250793,-0.2967729568481445,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.724+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.346713875,-0.8971405029296875,0.907196044921875,-0.3000030517578125,3928.321608875,-1.543938985113412,-1.171438142731393,-0.6966985953751251,0.1337175071239471,0.2581962645053864,-0.05804675817489624,-0.1159731149673462,0.2498819231987,0.01486098766326904,XArbitraryZVertical,-0.5662620061731413,-0.1738936021302376,-0.4111560052672845,0.6928629473404743,-0.7066129446029663,0.641689121723175,-0.298216700553894,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.760+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.381861875,-0.9844207763671875,0.987548828125,-0.228851318359375,3928.351734875,-1.518050450798831,-1.145432050270124,-0.6968099327067258,0.7292656898498535,0.2620997130870819,0.4943667352199554,-0.1926198601722717,0.3164774775505066,0.05529114603996277,XArbitraryZVertical,-0.5587117284024523,-0.1720781575880373,-0.4094207429136315,0.7004320921078889,-0.6985544562339783,0.6417745351791382,-0.3164606392383575,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.795+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.417009875,-0.72564697265625,1.181381225585938,-0.303009033203125,3928.411988875,-1.467261674661309,-1.060920613925299,-0.7559381659286497,0.04519981890916824,1.223746538162231,1.677112817764282,-0.2760550379753113,0.4606042504310608,0.03729203343391418,XArbitraryZVertical,-0.5512763550823311,-0.1361178483896169,-0.3981133916518574,0.7204664917838655,-0.6350777149200439,0.6859716176986694,-0.3551326096057892,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.830+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.452157875,-0.6091156005859375,1.35791015625,-0.381072998046875,3928.442114875,-1.40679385765219,-0.9846550816012041,-0.80254893281752,0.6032600998878479,1.075121760368347,2.460444927215576,-0.02737396955490112,0.5874804854393005,0.07617396116256714,XArbitraryZVertical,-0.5439541254323219,-0.1092172650590828,-0.3839118502834518,0.7381038071974064,-0.5788882374763489,0.7191296219825745,-0.3843709826469421,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.865+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.487304875,-0.4492645263671875,1.370529174804688,-0.3266143798828125,3928.472241875,-1.322291958657474,-0.8880523956330048,-0.862972994181376,-0.04098792746663094,1.3251793384552,2.990813016891479,-0.08224546909332275,0.5695973038673401,0.03483378887176514,XArbitraryZVertical,-0.5376827294637503,-0.07608973969808817,-0.3618559653057649,0.7577386360324551,-0.504439651966095,0.7597789168357849,-0.4102152585983276,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.900+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.522452875,-0.0588226318359375,1.674163818359375,-0.3853302001953125,3928.502368875,-1.224384269688758,-0.7666958181395811,-0.9389922960793159,-0.3587870597839355,1.449799299240112,3.434824466705322,0.02437463402748108,0.5967385172843933,0.05279672145843506,XArbitraryZVertical,-0.5350773468115747,-0.03185189021982673,-0.3367939368486699,0.7741108932371792,-0.4097354114055634,0.8069633841514587,-0.4253553748130798,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.936+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.557600875,0.50921630859375,1.491287231445312,-0.44720458984375,3928.532494875,-1.075916621624663,-0.5982892739379621,-1.021994758203775,-0.2106700986623764,1.525405049324036,4.188997745513916,0.2349947690963745,0.8210135102272034,0.04572194814682007,XArbitraryZVertical,-0.53303295658939,0.01870221797782848,-0.3033145507796087,0.7896369205621423,-0.2938173711299896,0.8531503081321716,-0.431052178144455,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:56.971+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.592747875,0.988006591796875,1.012008666992188,-0.413482666015625,3928.562621875,-0.8412154999524704,-0.3498744013882243,-1.086599230887588,-0.09315891563892365,1.538663268089294,4.613173007965088,0.5841848254203796,0.6553256511688232,0.01966288685798645,XArbitraryZVertical,-0.525535695030279,0.07186285176146426,-0.262053052023388,0.8062109132300734,-0.1595632284879684,0.8850489854812622,-0.4372959136962891,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.006+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.627895875,1.160629272460938,0.479644775390625,-0.21356201171875,3928.622874875,-0.2383378708008126,0.26530856379118,-1.057249466108037,1.337709784507751,1.20167088508606,4.613803386688232,0.9463657140731812,-0.1720787286758423,0.1781824827194214,XArbitraryZVertical,-0.4827914634823219,0.1728349647138815,-0.167991778837377,0.8419140354498862,0.1288143694400787,0.87100750207901,-0.4740809500217438,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.041+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.663043875,1.786636352539062,-0.1897125244140625,-0.050445556640625,3928.653001875,-0.03918224282665343,0.4732760180507702,-0.9641126113388644,1.968484163284302,1.289157032966614,4.022613525390625,1.059811592102051,-0.7462564706802368,0.3865039348602295,XArbitraryZVertical,-0.4465265826319708,0.2165091249870327,-0.1255377494717263,0.8590565399577087,0.2598752677440643,0.821543276309967,-0.5074756145477295,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.076+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.698190166667,1.398330688476562,0.0222930908203125,0.0347900390625,3928.683126166667,0.05775116669396861,0.5744755746523438,-0.8613364114117827,2.021848678588867,0.3904629051685333,2.836180686950684,1.472527265548706,-0.9362651109695435,0.5019949674606323,XArbitraryZVertical,-0.4076396594224448,0.2457681406501227,-0.09306362668425054,0.8745096867997829,0.3539803922176361,0.7587137818336487,-0.5468558669090271,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.113+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.733337166667,0.1676177978515625,-0.5245819091796875,0.6788177490234375,3928.713253166667,0.07109853028277971,0.5797680505607208,-0.7687598467605025,2.803284645080566,-0.8049548268318176,0.7014613151550293,0.8617428541183472,-0.614784836769104,0.6613007187843323,XArbitraryZVertical,-0.3685298964541009,0.2520446405962457,-0.07554461138197018,0.8916008738579229,0.3937655389308929,0.6952443718910217,-0.6013184189796448,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.147+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.768485166667,-1.36749267578125,0.5714569091796875,-0.3839263916015625,3928.743380166667,-0.03330770708597556,0.4399548212346308,-0.7035026507907606,2.754183769226074,-3.899487495422363,-3.119951486587524,-0.1571643650531769,-1.171474695205688,1.368778824806213,XArbitraryZVertical,-0.3327818221411569,0.210417918139419,-0.0904280477692662,0.9147695298079982,0.3247821927070618,0.6468927264213562,-0.6899611353874207,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.182+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.803633166667,-2.418411254882812,0.910430908203125,-0.833526611328125,3928.773506166667,-0.1905728429706364,0.2114333220040433,-0.6984300145617279,0.01748283952474594,-4.672227382659912,-3.630760908126831,-1.364351511001587,-0.3859665989875793,0.7618595361709595,XArbitraryZVertical,-0.3292731525053307,0.131073231517821,-0.1248414714501185,0.926722005512555,0.1607230007648468,0.6430160999298096,-0.7487980127334595,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.217+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.838781166667,-3.275054931640625,-0.847259521484375,1.99530029296875,3928.833759166667,-0.5266602481344762,-0.3104134050760359,-0.8033922408388884,1.529633402824402,-4.605879783630371,-3.76758074760437,-2.529160022735596,-1.594974756240845,1.455109834671021,XArbitraryZVertical,-0.4099995468249068,-0.03682697617640714,-0.1783416760861113,0.8937216283482304,-0.2120661437511444,0.7197153568267822,-0.6610882878303528,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.252+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.873928166667,-2.053695678710938,0.9083251953125,-0.3850555419921875,3928.863886166667,-0.5548354912862908,-0.4113835888636502,-0.7060970544262031,2.197219371795654,-1.361869335174561,-0.5715382099151611,-3.350731611251831,0.2950397133827209,1.627608060836792,XArbitraryZVertical,-0.3780171048659577,-0.09162162100247559,-0.1836447346475938,0.9027642089428397,-0.3042671382427216,0.6488689780235291,-0.6974170804023743,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
2024-06-17T17:31:57.287+02:00,1718638315.999121,53.2282706637795,10.40336585635751,32.74057,0,0.3079722,-1,-1,3.360729693983783,4.74658118615541,-9999,3928.909076166667,-0.8242340087890625,0.4783172607421875,-1.0277099609375,3928.894013166667,-0.525876921582354,-0.4312543833873737,-0.6919529931778839,0.2653626799583435,-1.096399068832397,1.599621891975403,-1.143524289131165,-0.08054709434509277,-0.0252450704574585,XArbitraryZVertical,-0.372194028467804,-0.1082624664241348,-0.1687916925551035,0.9062340658836663,-0.3218687772750854,0.6380422115325928,-0.6995016932487488,0,0,0,-1,-1,3927.327429916667,unknown,2,2024-06-17T17:31:55.704+02:00,2024-06-17T17:02:09.908+02:00,604,1.95044,0.7860793,1.562387,486.7628,0,0,2024-06-17T17:31:55.704+02:00
