loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2024-04-09T13:03:14.228+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.48178179167,0.3830718994140625,-0.0590057373046875,-0.9488677978515625,28659.47180279167,2.527029822284823,0.385174864570764,0.05228424447564981,-0.06940564513206482,-0.003902561031281948,-0.02215982414782047,0.007726758718490601,0.0008230693638324738,-0.02077692747116089,XArbitraryZVertical,-0.1746114474410289,0.08232658215189453,0.9367312074869603,0.2920064298407994,0.3752077519893646,-0.05226042494177818,-0.9254663586616516,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.263+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.51670479167,0.37664794921875,-0.052734375,-0.935699462890625,28659.47180279167,2.527029822284823,0.385174864570764,0.05228424447564981,-0.06940564513206482,-0.003902561031281948,-0.02215982414782047,0.007726758718490601,0.0008230693638324738,-0.02077692747116089,XArbitraryZVertical,-0.1746114474410289,0.08232658215189453,0.9367312074869603,0.2920064298407994,0.3752077519893646,-0.05226042494177818,-0.9254663586616516,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.298+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.55162879167,0.3788909912109375,-0.0517578125,-0.934722900390625,28659.53167179167,2.527094993714024,0.38424318905989,0.0505876017199279,-0.01922268234193325,-0.01705776154994965,-0.01085014082491398,0.002086758613586426,-0.003083851188421249,-0.006507158279418945,XArbitraryZVertical,-0.1744334731915888,0.08139267528338322,0.9367933978261447,0.2921750390832711,0.3743780553340912,-0.05056602880358696,-0.9258964061737061,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.333+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.58655179167,0.357940673828125,-0.0606842041015625,-0.922515869140625,28659.53167179167,2.527094993714024,0.38424318905989,0.0505876017199279,-0.01922268234193325,-0.01705776154994965,-0.01085014082491398,0.002086758613586426,-0.003083851188421249,-0.006507158279418945,XArbitraryZVertical,-0.1744334731915888,0.08139267528338322,0.9367933978261447,0.2921750390832711,0.3743780553340912,-0.05056602880358696,-0.9258964061737061,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.368+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.62147479167,0.38446044921875,-0.0392913818359375,-0.934295654296875,28659.59154079167,2.529493461613249,0.3849699439654537,0.04777563823799397,-0.1390988379716873,0.0402648001909256,0.03726096823811531,-0.02488312125205994,-0.02412666380405426,0.004579126834869385,XArbitraryZVertical,-0.1752934568930713,0.07997568807160146,0.9370309545647095,0.2912884682372914,0.3751027882099152,-0.04775746539235115,-0.9257521629333496,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.403+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.65639879167,0.395904541015625,-0.0368499755859375,-0.919769287109375,28659.65140979167,2.534913960361442,0.3895309776946838,0.04264498008106538,-0.06883923709392548,0.08224044740200043,0.0380992516875267,-0.01232865452766418,0.0130147710442543,-0.005136072635650635,XArbitraryZVertical,-0.1784101390729021,0.07776063912923756,0.9373202815258328,0.2890564214939058,0.3794093132019043,-0.04263205453753471,-0.9242461919784546,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.438+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.69132179167,0.3816986083984375,-0.0357208251953125,-0.9308319091796875,28659.65140979167,2.534913960361442,0.3895309776946838,0.04264498008106538,-0.06883923709392548,0.08224044740200043,0.0380992516875267,-0.01232865452766418,0.0130147710442543,-0.005136072635650635,XArbitraryZVertical,-0.1784101390729021,0.07776063912923756,0.9373202815258328,0.2890564214939058,0.3794093132019043,-0.04263205453753471,-0.9242461919784546,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.476+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.72624579167,0.3951873779296875,-0.0242767333984375,-0.9300689697265625,28659.71127879167,2.539238488501104,0.3931377136664118,0.03942365506502324,-0.107987217605114,0.04341652244329453,0.02491481974720955,0.02107864618301392,0.004333507269620895,-0.007868587970733643,XArbitraryZVertical,-0.1807436834175282,0.07638587073042816,0.9375571942391784,0.2871989760962496,0.3827909827232361,-0.0394134446978569,-0.9229938387870789,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.513+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.76116879167,0.38861083984375,-0.041107177734375,-0.926483154296875,28659.71127879167,2.539238488501104,0.3931377136664118,0.03942365506502324,-0.107987217605114,0.04341652244329453,0.02491481974720955,0.02107864618301392,0.004333507269620895,-0.007868587970733643,XArbitraryZVertical,-0.1807436834175282,0.07638587073042816,0.9375571942391784,0.2871989760962496,0.3827909827232361,-0.0394134446978569,-0.9229938387870789,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.543+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.79609279167,0.406951904296875,-0.0325164794921875,-0.938934326171875,28659.77114679167,2.540950363943531,0.3936403460537342,0.0376553226017826,-0.01466974336653948,0.02196744084358215,-0.008995706215500832,0.005329817533493042,-0.003460735082626343,-0.003618896007537842,XArbitraryZVertical,-0.1813042952400042,0.07547596868724453,0.9377221383899761,0.2865474005053171,0.3832809925079346,-0.03764642402529716,-0.9228642582893372,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.578+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.83101579167,0.382171630859375,-0.048492431640625,-0.9360809326171875,28659.77114679167,2.540950363943531,0.3936403460537342,0.0376553226017826,-0.01466974336653948,0.02196744084358215,-0.008995706215500832,0.005329817533493042,-0.003460735082626343,-0.003618896007537842,XArbitraryZVertical,-0.1813042952400042,0.07547596868724453,0.9377221383899761,0.2865474005053171,0.3832809925079346,-0.03764642402529716,-0.9228642582893372,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.613+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.86593979167,0.3859710693359375,-0.0427093505859375,-0.944915771484375,28659.83101579167,2.541858816706431,0.3941646446099588,0.03725207182352794,-0.01947910152375698,-0.009821360930800438,0.02594766765832901,0.005969375371932983,-0.004916556179523468,-0.009863793849945068,XArbitraryZVertical,-0.1816435373879126,0.07527996011775384,0.9377964067626582,0.286140363595763,0.3837705850601196,-0.03724345564842224,-0.9226770997047424,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.647+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.90086279167,0.3786468505859375,-0.0316314697265625,-0.927764892578125,28659.89088479167,2.544271288302113,0.3945539056348708,0.03503747948262127,-0.02858546935021877,0.001953216269612312,0.02356136217713356,2.527236938476562e-05,0.003749813884496689,-0.01618021726608276,XArbitraryZVertical,-0.1822399799246997,0.07407984365370293,0.9380604181876504,0.2852075246292213,0.3841604888439178,-0.0350303128361702,-0.9226015210151672,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.682+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.93578679167,0.3846588134765625,-0.0370941162109375,-0.935516357421875,28659.89088479167,2.544271288302113,0.3945539056348708,0.03503747948262127,-0.02858546935021877,0.001953216269612312,0.02356136217713356,2.527236938476562e-05,0.003749813884496689,-0.01618021726608276,XArbitraryZVertical,-0.1822399799246997,0.07407984365370293,0.9380604181876504,0.2852075246292213,0.3841604888439178,-0.0350303128361702,-0.9226015210151672,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.717+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28659.97070979167,0.3874969482421875,-0.03826904296875,-0.9294891357421875,28659.95075379167,2.544854908838789,0.3945762471714584,0.03529445681820915,0.001862140372395515,-0.02751586213707924,0.003723208792507648,0.005135089159011841,-0.001822222024202347,-0.0142134428024292,XArbitraryZVertical,-0.1822346094615629,0.07415012518124599,0.9381468704367891,0.2849082468596302,0.3841776251792908,-0.03528713062405586,-0.922584593296051,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.752+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.00563379167,0.378509521484375,-0.03790283203125,-0.925018310546875,28659.95075379167,2.544854908838789,0.3945762471714584,0.03529445681820915,0.001862140372395515,-0.02751586213707924,0.003723208792507648,0.005135089159011841,-0.001822222024202347,-0.0142134428024292,XArbitraryZVertical,-0.1822346094615629,0.07415012518124599,0.9381468704367891,0.2849082468596302,0.3841776251792908,-0.03528713062405586,-0.922584593296051,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.787+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.04055679167,0.3795928955078125,-0.044586181640625,-0.924896240234375,28660.01062279167,2.544835541988361,0.3931191587052962,0.03532779885111197,-0.006684787105768919,0.01204689964652061,-0.00605158181861043,-0.001133888959884644,-0.001331139355897903,-0.004897236824035645,XArbitraryZVertical,-0.1815454964360304,0.07395990457823924,0.9382773355516868,0.2849681089000758,0.3828324675559998,-0.03532044962048531,-0.9231423139572144,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.822+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.07548079167,0.386383056640625,-0.0363311767578125,-0.935821533203125,28660.07049179167,2.545077673467719,0.3942188772664946,0.03502776975232058,-0.031117869541049,0.04166673123836517,-0.006860345602035522,0.001890659332275391,-0.005094729363918304,-0.009779870510101318,XArbitraryZVertical,-0.1821140903195955,0.07395410039454263,0.9382056461668038,0.2848425994295681,0.3838514983654022,-0.0350206084549427,-0.9227305054664612,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.857+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.11040379167,0.391998291015625,-0.0259857177734375,-0.9397125244140625,28660.07049179167,2.545077673467719,0.3942188772664946,0.03502776975232058,-0.031117869541049,0.04166673123836517,-0.006860345602035522,0.001890659332275391,-0.005094729363918304,-0.009779870510101318,XArbitraryZVertical,-0.1821140903195955,0.07395410039454263,0.9382056461668038,0.2848425994295681,0.3838514983654022,-0.0350206084549427,-0.9227305054664612,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.891+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.14532775,0.372589111328125,-0.0556488037109375,-0.931304931640625,28660.13036075,2.54430161412575,0.3922101432783966,0.03678694600440428,0.07226209342479706,-0.0675085112452507,-0.00399482250213623,0.002624660730361938,0.01018260419368744,-0.01393657922744751,XArbitraryZVertical,-0.1808863555393385,0.07456177462157171,0.9383130884541773,0.2851125181542286,0.3819730579853058,-0.03677865117788315,-0.9234413504600525,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.927+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.18025075,0.38775634765625,-0.04205322265625,-0.933746337890625,28660.13036075,2.54430161412575,0.3922101432783966,0.03678694600440428,0.07226209342479706,-0.0675085112452507,-0.00399482250213623,0.002624660730361938,0.01018260419368744,-0.01393657922744751,XArbitraryZVertical,-0.1808863555393385,0.07456177462157171,0.9383130884541773,0.2851125181542286,0.3819730579853058,-0.03677865117788315,-0.9234413504600525,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:14.961+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.21517475,0.3785400390625,-0.0329132080078125,-0.9359130859375,28660.19022875,2.543131105951713,0.3910154579533352,0.03706009014506462,-0.003235860029235482,-0.03097313828766346,-0.02819816395640373,0.006890594959259033,-0.005001593381166458,-0.009858667850494385,XArbitraryZVertical,-0.1802422979546602,0.07462482732652991,0.9382594123187604,0.2856801291089038,0.3808657228946686,-0.03705160692334175,-0.9238876700401306,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.008+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.25009775,0.3780975341796875,-0.0390472412109375,-0.92755126953125,28660.19022875,2.543131105951713,0.3910154579533352,0.03706009014506462,-0.003235860029235482,-0.03097313828766346,-0.02819816395640373,0.006890594959259033,-0.005001593381166458,-0.009858667850494385,XArbitraryZVertical,-0.1802422979546602,0.07462482732652991,0.9382594123187604,0.2856801291089038,0.3808657228946686,-0.03705160692334175,-0.9238876700401306,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.031+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.28502175,0.377105712890625,-0.0420684814453125,-0.9375457763671875,28660.25009775,2.540179123571322,0.387964299433428,0.03924185980648122,0.06366021931171417,-0.03999632596969604,-0.03141233325004578,0.002250701189041138,-0.002668820321559906,-0.007984399795532227,XArbitraryZVertical,-0.1783801712401558,0.07547377332795797,0.9381532301242308,0.2869717490410691,0.378013551235199,-0.039231788367033,-0.924968421459198,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.066+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.31994475,0.3798370361328125,-0.042633056640625,-0.9295654296875,28660.30996675,2.539019886065402,0.3874149290313585,0.03968826924057442,0.01945085451006889,-0.03981462121009827,-0.01140305120497942,0.01556766033172607,0.005986463278532028,-0.01282858848571777,XArbitraryZVertical,-0.1780129368813368,0.07570704682556206,0.9380443370578216,0.2874939430042696,0.3774986863136292,-0.03967785090208054,-0.9251596927642822,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.101+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.35486875,0.3806915283203125,-0.0402679443359375,-0.933319091796875,28660.30996675,2.539019886065402,0.3874149290313585,0.03968826924057442,0.01945085451006889,-0.03981462121009827,-0.01140305120497942,0.01556766033172607,0.005986463278532028,-0.01282858848571777,XArbitraryZVertical,-0.1780129368813368,0.07570704682556206,0.9380443370578216,0.2874939430042696,0.3774986863136292,-0.03967785090208054,-0.9251596927642822,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.136+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.38979175,0.3811187744140625,-0.039825439453125,-0.92486572265625,28660.36983575,2.536928639170589,0.3846869484540309,0.04045501086007659,-0.0009811390191316605,0.01512644812464714,-0.004562874790281057,0.01013931632041931,0.00304470956325531,-0.004247069358825684,XArbitraryZVertical,-0.1765410211893174,0.07585831712699732,0.9379996518755587,0.2885056756114122,0.3749619424343109,-0.04044397547841072,-0.9261575937271118,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.171+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.42471575,0.3792266845703125,-0.045684814453125,-0.9325714111328125,28660.36983575,2.536928639170589,0.3846869484540309,0.04045501086007659,-0.0009811390191316605,0.01512644812464714,-0.004562874790281057,0.01013931632041931,0.00304470956325531,-0.004247069358825684,XArbitraryZVertical,-0.1765410211893174,0.07585831712699732,0.9379996518755587,0.2885056756114122,0.3749619424343109,-0.04044397547841072,-0.9261575937271118,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.207+02:00,1712660593.998734,53.22969102918199,10.40021009298944,35.26184,0,1.115276,73.68775718045516,180,3.366264887492915,4.742657244627862,-9999,28660.45963875,0.382171630859375,-0.0441741943359375,-0.9387054443359375,28660.42970475,2.536880751495051,0.3863008707332263,0.0391778433717321,-0.01777094975113869,0.02794652245938778,0.006185148842632771,0.004795968532562256,-0.007905516773462296,-0.006912052631378174,XArbitraryZVertical,-0.1774849849115819,0.0754979147944649,0.9378253694182616,0.2885875048601666,0.3764753639698029,-0.03916782140731812,-0.9255982637405396,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.241+02:00,1712660594.99871,53.22969102918199,10.40021009298944,35.26184,0,1.117266,73.68775718045516,180,3.366611787019995,4.742411001620049,-9999,28660.49456275,0.3790130615234375,-0.03155517578125,-0.93804931640625,28660.48957375,2.538060274623508,0.3872424492400006,0.03786872647400634,-0.02895249798893929,0.01383683085441589,0.01912598125636578,0.007445573806762695,0.005465291440486908,-0.01605510711669922,XArbitraryZVertical,-0.1781642556281388,0.07491635331736585,0.9378860583974195,0.288122693411889,0.3773657381534576,-0.03785967454314232,-0.925290048122406,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
2024-04-09T13:03:15.276+02:00,1712660594.99871,53.22969102918199,10.40021009298944,35.26184,0,1.117266,73.68775718045516,180,3.366611787019995,4.742411001620049,-9999,28660.52948575,0.3748321533203125,-0.042633056640625,-0.934844970703125,28660.48957375,2.538060274623508,0.3872424492400006,0.03786872647400634,-0.02895249798893929,0.01383683085441589,0.01912598125636578,0.007445573806762695,0.005465291440486908,-0.01605510711669922,XArbitraryZVertical,-0.1781642556281388,0.07491635331736585,0.9378860583974195,0.288122693411889,0.3773657381534576,-0.03785967454314232,-0.925290048122406,0,0,0,-1,-1,28637.56994825,unknown,2,2024-04-09T13:02:52.315+02:00,2024-04-09T08:50:23.531+02:00,2387,1.337689,0,0,1970.191,2,0,2024-04-09T12:41:02.932+02:00,734353392.8047925,0,42.62,99.44508,1,0.85
