loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2024-04-17T13:14:08.594+02:00,80.29633587500001,-0.0418853759765625,-0.0359039306640625,-1.009201049804688,80.266401875,-0.001092539746347599,-0.03942583233104895,0.04281369814718029,-0.01762047037482262,0.002878569066524506,6.308546289801598e-06,-0.002521105110645294,-0.0007934868335723877,-0.007521629333496094,XArbitraryZVertical,0.02139028469070813,-0.01971880915389986,-0.0009679702071630184,0.999576346198535,-0.03937949985265732,-0.04280062019824982,-0.9983072280883789,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.629+02:00,80.33125787500001,-0.0358734130859375,-0.043975830078125,-1.011276245117188,80.32626887500001,-0.001199644173495885,-0.03920085803956187,0.04281706575950989,0.005708064883947372,0.005297422409057617,-0.003375829895958304,-0.002272684127092361,-0.0001187361776828766,-0.01006114482879639,XArbitraryZVertical,0.02139102755338713,-0.01960751626743555,-0.001019126762582833,0.9995784213818492,-0.03915489837527275,-0.04280398413538933,-0.9983159303665161,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.664+02:00,80.36618087500001,-0.0402374267578125,-0.041839599609375,-1.002456665039062,80.32626887500001,-0.001199644173495885,-0.03920085803956187,0.04281706575950989,0.005708064883947372,0.005297422409057617,-0.003375829895958304,-0.002272684127092361,-0.0001187361776828766,-0.01006114482879639,XArbitraryZVertical,0.02139102755338713,-0.01960751626743555,-0.001019126762582833,0.9995784213818492,-0.03915489837527275,-0.04280398413538933,-0.9983159303665161,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.699+02:00,80.401103875,-0.0396881103515625,-0.041961669921875,-1.004257202148438,80.38613687500001,-0.001364471326723142,-0.03918353141494158,0.04333980809161984,-0.001864411402493715,0.001622926443815231,-0.004393690265715122,-0.002946995198726654,0.003211136907339096,-0.00292658805847168,XArbitraryZVertical,0.02165068176288378,-0.01960068766169455,-0.001106435671720013,0.9995728594466348,-0.03913671895861626,-0.0433262400329113,-0.9982941150665283,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.734+02:00,80.43602687500001,-0.0404815673828125,-0.038360595703125,-1.007186889648438,80.38613687500001,-0.001364471326723142,-0.03918353141494158,0.04333980809161984,-0.001864411402493715,0.001622926443815231,-0.004393690265715122,-0.002946995198726654,0.003211136907339096,-0.00292658805847168,XArbitraryZVertical,0.02165068176288378,-0.01960068766169455,-0.001106435671720013,0.9995728594466348,-0.03913671895861626,-0.0433262400329113,-0.9982941150665283,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.769+02:00,80.470949875,-0.0374755859375,-0.047515869140625,-1.001174926757812,80.446004875,-0.00175990103930871,-0.03910615096152485,0.04293406667989159,0.005415827967226505,0.004568630829453468,-0.007988196797668934,-0.001421384513378143,0.004560533910989761,-0.008872270584106445,XArbitraryZVertical,0.02144407151286956,-0.01956620117614959,-0.001299266781957004,0.9995777652255323,-0.03906015679240227,-0.04292087629437447,-0.9983146190643311,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.804+02:00,80.50587237500001,-0.03570556640625,-0.0442047119140625,-1.004318237304688,80.446004875,-0.00175990103930871,-0.03910615096152485,0.04293406667989159,0.005415827967226505,0.004568630829453468,-0.007988196797668934,-0.001421384513378143,0.004560533910989761,-0.008872270584106445,XArbitraryZVertical,0.02144407151286956,-0.01956620117614959,-0.001299266781957004,0.9995777652255323,-0.03906015679240227,-0.04292087629437447,-0.9983146190643311,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.838+02:00,80.540794375,-0.037017822265625,-0.0428466796875,-1.00738525390625,80.50587237500001,-0.002482294384307517,-0.03889937831935794,0.04274660213964679,-0.00486481748521328,0.001313123852014542,-0.01441158819943666,0.001790471374988556,0.0004669912159442902,-0.00603330135345459,XArbitraryZVertical,0.02134348125660454,-0.01947052535244154,-0.001656274467924891,0.999581264879022,-0.03885404393076897,-0.04273358359932899,-0.9983307123184204,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.873+02:00,80.57571737500001,-0.03936767578125,-0.0397796630859375,-1.005294799804688,80.56573937500001,-0.002730191264427882,-0.03883545677126878,0.04275060170295907,0.005563410930335522,0.00482100248336792,0.001717769890092313,0.0005669817328453064,-0.00198567658662796,-0.01065438985824585,XArbitraryZVertical,0.02134312432640105,-0.01944122588204525,-0.001779527756457466,0.9995815960571932,-0.03879022225737572,-0.04273758083581924,-0.9983330368995667,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.910+02:00,80.610640375,-0.0392913818359375,-0.0438690185546875,-1.005035400390625,80.56573937500001,-0.002730191264427882,-0.03883545677126878,0.04275060170295907,0.005563410930335522,0.00482100248336792,0.001717769890092313,0.0005669817328453064,-0.00198567658662796,-0.01065438985824585,XArbitraryZVertical,0.02134312432640105,-0.01944122588204525,-0.001779527756457466,0.9995815960571932,-0.03879022225737572,-0.04273758083581924,-0.9983330368995667,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.943+02:00,80.64556337500001,-0.03753662109375,-0.0507659912109375,-1.0054931640625,80.625607375,-0.002915954792134049,-0.03840768693625587,0.0430099772189069,-0.000667853164486587,0.002675559371709824,-0.003907625563442707,-0.003019075840711594,0.001325216144323349,-0.007795631885528564,XArbitraryZVertical,0.02147135140625034,-0.01922954701622192,-0.001870291608305971,0.9995828282907204,-0.03836273401975632,-0.04299671947956085,-0.9983384013175964,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:08.978+02:00,80.680486375,-0.038238525390625,-0.042327880859375,-1.00836181640625,80.625607375,-0.002915954792134049,-0.03840768693625587,0.0430099772189069,-0.000667853164486587,0.002675559371709824,-0.003907625563442707,-0.003019075840711594,0.001325216144323349,-0.007795631885528564,XArbitraryZVertical,0.02147135140625034,-0.01922954701622192,-0.001870291608305971,0.9995828282907204,-0.03836273401975632,-0.04299671947956085,-0.9983384013175964,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.013+02:00,80.71540937500001,-0.034454345703125,-0.0397186279296875,-1.004425048828125,80.68547537500001,-0.002967368381283005,-0.03828368665301264,0.04273596692614234,-5.568098276853561e-05,0.002673504874110222,0.001966128824278712,0.0007180534303188324,0.002531562000513077,-0.007855415344238281,XArbitraryZVertical,0.02133402805946293,-0.01916797947732914,-0.001892039318780545,0.9995868171168824,-0.03823938965797424,-0.04272295907139778,-0.9983549118041992,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.048+02:00,80.750332375,-0.0366668701171875,-0.0476837158203125,-0.998077392578125,80.745343375,-0.002985434599987793,-0.03807127621961848,0.04375807103437908,-0.00487702339887619,0.001487122848629951,0.00412313686683774,0.002381142228841782,-0.004900660365819931,-0.0009487271308898926,XArbitraryZVertical,0.02184489417450954,-0.01906256094227109,-0.001908511469518026,0.9995778729482386,-0.03802564740180969,-0.04374410957098007,-0.9983188509941101,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.083+02:00,80.78525537500001,-0.04168701171875,-0.0361175537109375,-1.006881713867188,80.745343375,-0.002985434599987793,-0.03807127621961848,0.04375807103437908,-0.00487702339887619,0.001487122848629951,0.00412313686683774,0.002381142228841782,-0.004900660365819931,-0.0009487271308898926,XArbitraryZVertical,0.02184489417450954,-0.01906256094227109,-0.001908511469518026,0.9995778729482386,-0.03802564740180969,-0.04374410957098007,-0.9983188509941101,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.118+02:00,80.82017837500001,-0.0389404296875,-0.044677734375,-1.004409790039062,80.805211375,-0.002873196323708139,-0.03783820316004214,0.04256123085244125,-0.0006058457074686885,0.005164911970496178,-0.003770548151805997,-0.004441384226083755,0.01081035286188126,-0.01028770208358765,XArbitraryZVertical,0.02124800696309141,-0.01894423310477651,-0.001838570549752983,0.999593087064688,-0.03779491782188416,-0.04254838079214096,-0.9983792901039124,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.153+02:00,80.855101375,-0.0376739501953125,-0.0416107177734375,-1.00604248046875,80.805211375,-0.002873196323708139,-0.03783820316004214,0.04256123085244125,-0.0006058457074686885,0.005164911970496178,-0.003770548151805997,-0.004441384226083755,0.01081035286188126,-0.01028770208358765,XArbitraryZVertical,0.02124800696309141,-0.01894423310477651,-0.001838570549752983,0.999593087064688,-0.03779491782188416,-0.04254838079214096,-0.9983792901039124,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.188+02:00,80.89002437500001,-0.0383148193359375,-0.05133056640625,-1.00628662109375,80.86507937500001,-0.003140836673028291,-0.03760947194119885,0.04318070180852484,0.003142819739878178,-0.00285976380109787,-0.006487315520644188,-0.0001083649694919586,0.001556817442178726,-0.007681131362915039,XArbitraryZVertical,0.02155530766369769,-0.0188331196357131,-0.001975719017216407,0.9995882892992151,-0.03756555542349815,-0.04316728562116623,-0.998361349105835,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.223+02:00,80.924947375,-0.0383453369140625,-0.041015625,-1.004074096679688,80.86507937500001,-0.003140836673028291,-0.03760947194119885,0.04318070180852484,0.003142819739878178,-0.00285976380109787,-0.006487315520644188,-0.0001083649694919586,0.001556817442178726,-0.007681131362915039,XArbitraryZVertical,0.02155530766369769,-0.0188331196357131,-0.001975719017216407,0.9995882892992151,-0.03756555542349815,-0.04316728562116623,-0.998361349105835,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.258+02:00,80.95986937500001,-0.03857421875,-0.0404205322265625,-1.006484985351562,80.924947375,-0.003515477306154668,-0.03808260124228895,0.04259293924043134,0.00501266960054636,-0.002382733859121799,-0.002919098129495978,0.002363845705986023,-0.004599858075380325,-0.009352266788482666,XArbitraryZVertical,0.02125750670799399,-0.01907322709175741,-0.002162477300906427,0.999589739304181,-0.03803886473178864,-0.04258006066083908,-0.9983686804771423,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.292+02:00,80.994792375,-0.0355377197265625,-0.0472259521484375,-0.99981689453125,80.984814375,-0.003915038236617844,-0.03792107428696918,0.04374057390123504,-0.006924772635102272,0.0008671209216117859,-0.007001190911978483,0.001788713037967682,-0.006703417748212814,-0.00416189432144165,XArbitraryZVertical,0.02182746629128068,-0.01899763103636478,-0.002371311647820143,0.9995784292827201,-0.03787572309374809,-0.04372662678360939,-0.9983252882957458,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.327+02:00,81.02971537500001,-0.0355377197265625,-0.0367279052734375,-1.004638671875,80.984814375,-0.003915038236617844,-0.03792107428696918,0.04374057390123504,-0.006924772635102272,0.0008671209216117859,-0.007001190911978483,0.001788713037967682,-0.006703417748212814,-0.00416189432144165,XArbitraryZVertical,0.02182746629128068,-0.01899763103636478,-0.002371311647820143,0.9995784292827201,-0.03787572309374809,-0.04372662678360939,-0.9983252882957458,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.362+02:00,81.064638375,-0.0402679443359375,-0.043853759765625,-1.008209228515625,81.04468237500001,-0.003808037440701805,-0.03780453797439312,0.04239702098851391,-0.002911344170570374,0.0006433967500925064,0.005441059358417988,0.002574831247329712,0.006083913147449493,-0.009028255939483643,XArbitraryZVertical,0.02115711696331428,-0.01893721383868248,-0.002303894951756192,0.9995941792908413,-0.03776156902313232,-0.0423843190073967,-0.9983875155448914,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.397+02:00,81.09956137500001,-0.0377197265625,-0.04437255859375,-1.00543212890625,81.04468237500001,-0.003808037440701805,-0.03780453797439312,0.04239702098851391,-0.002911344170570374,0.0006433967500925064,0.005441059358417988,0.002574831247329712,0.006083913147449493,-0.009028255939483643,XArbitraryZVertical,0.02115711696331428,-0.01893721383868248,-0.002303894951756192,0.9995941792908413,-0.03776156902313232,-0.0423843190073967,-0.9983875155448914,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.432+02:00,81.134484375,-0.0374755859375,-0.04779052734375,-1.00445556640625,81.104550375,-0.003622452806685126,-0.03733234449251923,0.04291925349308742,0.003526625223457813,0.008917741477489471,0.003549225861206651,0.0002562478184700012,-0.0001387111842632294,-0.006698191165924072,XArbitraryZVertical,0.02142040815024807,-0.01869961914798714,-0.002211007449032688,0.9995931859747407,-0.03728930279612541,-0.04290607944130898,-0.9983829855918884,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.467+02:00,81.16940737500001,-0.036102294921875,-0.0410308837890625,-1.003662109375,81.16441837500001,-0.003730430917160465,-0.03720322522149649,0.04230018417401131,-0.004478215239942074,0.001277627423405647,-0.0007454638835042715,0.0001588389277458191,-0.002557754516601562,-0.008025050163269043,XArbitraryZVertical,0.0211101330913425,-0.01863578677437543,-0.00225784765579347,0.9996009244870532,-0.03716137260198593,-0.04228756949305534,-0.998414158821106,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.502+02:00,81.204330375,-0.03741455078125,-0.039886474609375,-1.009780883789062,81.16441837500001,-0.003730430917160465,-0.03720322522149649,0.04230018417401131,-0.004478215239942074,0.001277627423405647,-0.0007454638835042715,0.0001588389277458191,-0.002557754516601562,-0.008025050163269043,XArbitraryZVertical,0.0211101330913425,-0.01863578677437543,-0.00225784765579347,0.9996009244870532,-0.03716137260198593,-0.04228756949305534,-0.998414158821106,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.537+02:00,81.239253375,-0.0354766845703125,-0.03912353515625,-1.0023193359375,81.22428637500001,-0.003862464754450009,-0.03720446406562165,0.04290835901512277,0.01251914445310831,0.001294367015361786,-0.001101604662835598,0.0008915327489376068,-1.227110624313354e-05,-0.008142590522766113,XArbitraryZVertical,0.02141286642533073,-0.01863826573609928,-0.002329493816810589,0.9995942930348954,-0.03716164454817772,-0.04289519414305687,-0.9983882308006287,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.572+02:00,81.27417637500001,-0.036865234375,-0.047027587890625,-1.00543212890625,81.22428637500001,-0.003862464754450009,-0.03720446406562165,0.04290835901512277,0.01251914445310831,0.001294367015361786,-0.001101604662835598,0.0008915327489376068,-1.227110624313354e-05,-0.008142590522766113,XArbitraryZVertical,0.02141286642533073,-0.01863826573609928,-0.002329493816810589,0.9995942930348954,-0.03716164454817772,-0.04289519414305687,-0.9983882308006287,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.607+02:00,81.309099375,-0.0386810302734375,-0.041046142578125,-1.003570556640625,81.284154375,-0.003884732817580144,-0.03733837581425126,0.04280335451218194,-0.01101747341454029,0.0002000555396080017,0.0003223498351871967,0.0004303045570850372,-0.004237048327922821,-0.007044434547424316,XArbitraryZVertical,0.02136002182228746,-0.01870535246653593,-0.002341079421942836,0.9995941117290427,-0.03729550912976265,-0.04279028624296188,-0.9983876943588257,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.642+02:00,81.34402237500001,-0.03717041015625,-0.0436248779296875,-1.0050048828125,81.284154375,-0.003884732817580144,-0.03733837581425126,0.04280335451218194,-0.01101747341454029,0.0002000555396080017,0.0003223498351871967,0.0004303045570850372,-0.004237048327922821,-0.007044434547424316,XArbitraryZVertical,0.02136002182228746,-0.01870535246653593,-0.002341079421942836,0.9995941117290427,-0.03729550912976265,-0.04279028624296188,-0.9983876943588257,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.677+02:00,81.378945375,-0.0349884033203125,-0.0335693359375,-1.005813598632812,81.34402237500001,-0.004043148343999811,-0.03744108300086446,0.04223230537277881,-0.01001430582255125,-0.0004892647266387939,-0.004519467242062092,-0.001068424433469772,-0.0002604648470878601,-0.006169497966766357,XArbitraryZVertical,0.02107300485172213,-0.01875791247457142,-0.002416020287500091,0.9995991024020283,-0.03739896044135094,-0.04221975430846214,-0.9984081387519836,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.712+02:00,81.41386837500001,-0.0373077392578125,-0.0492706298828125,-1.006301879882812,81.403890375,-0.004351596637561044,-0.03729129288262888,0.04278578373663233,0.001629700418561697,0.001285979524254799,-0.002477393485605717,0.001665066927671432,-0.007092736661434174,-0.008949220180511475,XArbitraryZVertical,0.02134693326889973,-0.01868679029028725,-0.002573750370562947,0.9995941810069482,-0.03724852949380875,-0.04277273267507553,-0.9983901977539062,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.747+02:00,81.448791375,-0.0363616943359375,-0.039825439453125,-1.005584716796875,81.403890375,-0.004351596637561044,-0.03729129288262888,0.04278578373663233,0.001629700418561697,0.001285979524254799,-0.002477393485605717,0.001665066927671432,-0.007092736661434174,-0.008949220180511475,XArbitraryZVertical,0.02134693326889973,-0.01868679029028725,-0.002573750370562947,0.9995941810069482,-0.03724852949380875,-0.04277273267507553,-0.9983901977539062,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.781+02:00,81.48371379166667,-0.0337066650390625,-0.04571533203125,-1.007965087890625,81.46375837500001,-0.004359719966990728,-0.03742553615160753,0.04185878492192908,-0.008979534730315208,-0.00143086351454258,-0.002132818568497896,0.002532977610826492,0.002006113529205322,-0.006870388984680176,XArbitraryZVertical,0.02088336996160741,-0.01875314440629138,-0.002570593616763853,0.9996027646957534,-0.0373840257525444,-0.04184656217694283,-0.9984244108200073,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.816+02:00,81.51863679166667,-0.03631591796875,-0.0404815673828125,-1.00482177734375,81.46375837500001,-0.004359719966990728,-0.03742553615160753,0.04185878492192908,-0.008979534730315208,-0.00143086351454258,-0.002132818568497896,0.002532977610826492,0.002006113529205322,-0.006870388984680176,XArbitraryZVertical,0.02088336996160741,-0.01875314440629138,-0.002570593616763853,0.9996027646957534,-0.0373840257525444,-0.04184656217694283,-0.9984244108200073,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.851+02:00,81.55355979166667,-0.037933349609375,-0.048431396484375,-1.002273559570312,81.52362579166667,-0.004552820334125549,-0.03703010570983305,0.0426069526820274,0.0107676712796092,0.004932550713419914,0.0006931759417057037,-0.002181243151426315,0.005103468894958496,-0.008550465106964111,XArbitraryZVertical,0.02125602092760176,-0.0185582277835187,-0.002669882862309187,0.9995983326895413,-0.03698804602026939,-0.042594064027071,-0.9984075427055359,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.886+02:00,81.58848279166668,-0.0410919189453125,-0.03271484375,-1.013473510742188,81.58349379166667,-0.00443262947194942,-0.03680744500904762,0.04183999472040925,-0.008439401164650917,0.0005697980523109436,-0.0009895998518913984,0.0009545832872390747,0.005863077938556671,-0.00821995735168457,XArbitraryZVertical,0.02087409865312193,-0.01844496404227743,-0.002600407488801169,0.9996086591523436,-0.03676692768931389,-0.04182778671383858,-0.9984481334686279,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.921+02:00,81.62340579166667,-0.0374603271484375,-0.0353851318359375,-1.005096435546875,81.58349379166667,-0.00443262947194942,-0.03680744500904762,0.04183999472040925,-0.008439401164650917,0.0005697980523109436,-0.0009895998518913984,0.0009545832872390747,0.005863077938556671,-0.00821995735168457,XArbitraryZVertical,0.02087409865312193,-0.01844496404227743,-0.002600407488801169,0.9996086591523436,-0.03676692768931389,-0.04182778671383858,-0.9984481334686279,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.958+02:00,81.65832879166668,-0.040435791015625,-0.0360260009765625,-1.00543212890625,81.64336179166668,-0.004643797562414267,-0.03648382204217646,0.04205820013384143,0.002759901573881507,0.0002517793327569962,-0.008319493383169174,5.513429641723633e-06,0.001564487814903259,-0.004082143306732178,XArbitraryZVertical,0.020981650313445,-0.0182856322481327,-0.002704557390406038,0.9996089944417538,-0.03644347190856934,-0.04204580187797546,-0.9984508156776428,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045246.0385307,0,-0.3199999,99.28642
2024-04-17T13:14:09.991+02:00,81.69325179166667,-0.0396881103515625,-0.0442962646484375,-1.009979248046875,81.64336179166668,-0.004643797562414267,-0.03648382204217646,0.04205820013384143,0.002759901573881507,0.0002517793327569962,-0.008319493383169174,5.513429641723633e-06,0.001564487814903259,-0.004082143306732178,XArbitraryZVertical,0.020981650313445,-0.0182856322481327,-0.002704557390406038,0.9996089944417538,-0.03644347190856934,-0.04204580187797546,-0.9984508156776428,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045248.5874552,0,-0.3500001,99.28595
2024-04-17T13:14:10.026+02:00,81.72817479166667,-0.036468505859375,-0.0398101806640625,-1.0118408203125,81.70322979166667,-0.005239275918047407,-0.03644966109976026,0.0414070474783825,0.008773008361458778,0.009293077513575554,-0.01309826970100403,-0.003277730196714401,-0.002900797873735428,-0.01150006055831909,XArbitraryZVertical,0.0206508060176845,-0.01827407621778338,-0.002995907642318025,0.9996152499706412,-0.03641035407781601,-0.04139521718025208,-0.9984791874885559,0,0,0,-1,-1,54.62664804166667,unknown,2,2024-04-17T13:13:42.924+02:00,null,0,0,0,0,0,0,0,null,735045248.5874552,0,-0.3500001,99.28595
