,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),label
10,2024-04-17T12:59:26.919+02:00,126108.018416625,-0.0691680908203125,-0.19830322265625,-0.9911956787109376,126107.958548625,-0.0606264936337481,-0.0690487233003208,0.2007097027255965,-0.072797954082489,-0.0086345821619033,-0.0059419963508844,0.0021333470940589,-0.0123049914836883,-0.0043433308601379,XArbitraryZVertical,0.0990398643300279,-0.0373627557826359,-0.0335947366694675,0.9938142286122932,-0.0676088407635688,-0.1993648409843445,-0.977590262889862,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
11,2024-04-17T12:59:26.953+02:00,126108.053338625,-0.073699951171875,-0.1962890625,-0.989013671875,126108.018416625,-0.0609395559304319,-0.0699566761719305,0.1964358862496544,-0.0185972973704338,-0.0090124849230051,0.0083661032840609,-0.0017266571521759,0.001525804400444,-0.0123074054718017,XArbitraryZVertical,0.0968943604884005,-0.0377720833944634,-0.0337273762003403,0.9940057402847408,-0.0685553476214408,-0.1951750069856644,-0.9783695340156556,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
12,2024-04-17T12:59:26.988+02:00,126108.088261625,-0.0727386474609375,-0.1967926025390625,-0.982940673828125,126108.078283625,-0.0610995683725847,-0.0701126656558404,0.1941270342539111,-0.0715066716074943,0.0022705681622028,-0.0032481322996318,-0.0074630603194236,-0.0079413056373596,-0.0112913250923156,XArbitraryZVertical,0.0957408968078117,-0.0378262332359827,-0.0337776456620298,0.9941137192646972,-0.0687393471598625,-0.1929100453853607,-0.9788057208061218,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
13,2024-04-17T12:59:27.026+02:00,126108.123184625,-0.074249267578125,-0.1889801025390625,-0.9885406494140624,126108.078283625,-0.0610995683725847,-0.0701126656558404,0.1941270342539111,-0.0715066716074943,0.0022705681622028,-0.0032481322996318,-0.0074630603194236,-0.0079413056373596,-0.0112913250923156,XArbitraryZVertical,0.0957408968078117,-0.0378262332359827,-0.0337776456620298,0.9941137192646972,-0.0687393471598625,-0.1929100453853607,-0.9788057208061218,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
14,2024-04-17T12:59:27.058+02:00,126108.158107625,-0.0641937255859375,-0.196197509765625,-0.998321533203125,126108.138151625,-0.0611484369868537,-0.0696314724422214,0.1923632474286064,0.0097902249544858,0.0139850508421659,0.0057105510495603,-0.0016238763928413,-0.0013409554958343,-0.0149335265159606,XArbitraryZVertical,0.0948711816187294,-0.0375655380516641,-0.0337509629324672,0.9942078038562104,-0.0682919174432754,-0.1911790817975998,-0.9791765809059144,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
15,2024-04-17T12:59:27.093+02:00,126108.193029625,-0.067779541015625,-0.1987457275390625,-0.9869842529296876,126108.138151625,-0.0611484369868537,-0.0696314724422214,0.1923632474286064,0.0097902249544858,0.0139850508421659,0.0057105510495603,-0.0016238763928413,-0.0013409554958343,-0.0149335265159606,XArbitraryZVertical,0.0948711816187294,-0.0375655380516641,-0.0337509629324672,0.9942078038562104,-0.0682919174432754,-0.1911790817975998,-0.9791765809059144,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
16,2024-04-17T12:59:27.128+02:00,126108.227952625,-0.06884765625,-0.2003326416015625,-0.988037109375,126108.198018625,-0.0606641558592838,-0.0700369570499481,0.1927564995018327,-0.0141035225242376,0.0022421274334192,0.0095668463036417,0.0009041205048561,-0.0071805566549301,-0.0079105496406555,XArbitraryZVertical,0.0950689915571138,-0.0377493979614306,-0.0335357300185479,0.9941893665783516,-0.0686836838722229,-0.191565066576004,-0.9790737628936768,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
17,2024-04-17T12:59:27.163+02:00,126108.262875625,-0.0656585693359375,-0.1972198486328125,-0.993804931640625,126108.257886625,-0.0600145806397344,-0.0697795025907362,0.1938599024814019,0.0391903258860111,0.0131064560264349,0.0081515666097402,-0.0018041357398033,0.0003872811794281,-0.0141925811767578,XArbitraryZVertical,0.0956341304248026,-0.037605150414914,-0.0332181414555448,0.9941512094244483,-0.0684168338775634,-0.1926479190587997,-0.9788799285888672,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
18,2024-04-17T12:59:27.198+02:00,126108.297797625,-0.0650482177734375,-0.1950836181640625,-0.9891204833984376,126108.257886625,-0.0600145806397344,-0.0697795025907362,0.1938599024814019,0.0391903258860111,0.0131064560264349,0.0081515666097402,-0.0018041357398033,0.0003872811794281,-0.0141925811767578,XArbitraryZVertical,0.0956341304248026,-0.037605150414914,-0.0332181414555448,0.9941512094244483,-0.0684168338775634,-0.1926479190587997,-0.9788799285888672,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
19,2024-04-17T12:59:27.233+02:00,126108.332720625,-0.0772552490234375,-0.1936798095703125,-0.983856201171875,126108.317753625,-0.0600968088021828,-0.0692531970708376,0.1952848084528653,0.0046023875474929,0.0055951047688722,-0.0029179384000599,0.0025444105267524,-0.0095977783203125,-0.0047269463539123,XArbitraryZVertical,0.0963497402622187,-0.037366362115461,-0.0332563055474065,0.9940898799315666,-0.0678825750946998,-0.1940459311008453,-0.9786409735679626,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
20,2024-04-17T12:59:27.268+02:00,126108.367643625,-0.0613555908203125,-0.1892547607421875,-0.988555908203125,126108.317753625,-0.0600968088021828,-0.0692531970708376,0.1952848084528653,0.0046023875474929,0.0055951047688722,-0.0029179384000599,0.0025444105267524,-0.0095977783203125,-0.0047269463539123,XArbitraryZVertical,0.0963497402622187,-0.037366362115461,-0.0332563055474065,0.9940898799315666,-0.0678825750946998,-0.1940459311008453,-0.9786409735679626,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
21,2024-04-17T12:59:27.303+02:00,126108.402566625,-0.0666351318359375,-0.2036590576171875,-0.980224609375,126108.377621625,-0.0600124131519968,-0.068450761041593,0.1963085223868151,0.0419064834713935,0.0037934575229883,-0.0119982901960611,0.0048582628369331,0.0083436518907547,-0.0083810091018676,XArbitraryZVertical,0.09687356592675,-0.0369770092787135,-0.0331916200721959,0.994055684946017,-0.0670836344361305,-0.1950500905513763,-0.9784964323043824,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
22,2024-04-17T12:59:27.338+02:00,126108.437488625,-0.0655975341796875,-0.19732666015625,-0.982330322265625,126108.377621625,-0.0600124131519968,-0.068450761041593,0.1963085223868151,0.0419064834713935,0.0037934575229883,-0.0119982901960611,0.0048582628369331,0.0083436518907547,-0.0083810091018676,XArbitraryZVertical,0.09687356592675,-0.0369770092787135,-0.0331916200721959,0.994055684946017,-0.0670836344361305,-0.1950500905513763,-0.9784964323043824,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
23,2024-04-17T12:59:27.373+02:00,126108.472411625,-0.0693206787109375,-0.200958251953125,-0.989898681640625,126108.437488625,-0.0596424421235854,-0.0684970392060618,0.197171307131875,-0.0238596592098474,0.0023610964417457,0.0219658389687538,-0.0002502053976058,-0.00933438539505,-0.0018232464790344,XArbitraryZVertical,0.0973085443912984,-0.0369934313312683,-0.0330234049356155,0.9940182304211312,-0.0671173706650733,-0.1958962380886078,-0.9783250689506532,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
24,2024-04-17T12:59:27.408+02:00,126108.507334625,-0.065277099609375,-0.2171173095703125,-0.985137939453125,126108.497356625,-0.0595515346823651,-0.0678528984380253,0.1981507429069515,0.0179875250905752,0.0120322331786155,0.0094002466648817,0.0021735802292823,-0.0145996063947677,-0.0117682814598083,XArbitraryZVertical,0.097807723607433,-0.0366817243255682,-0.0329619661254343,0.9939828184154492,-0.0664741396903991,-0.1968566030263901,-0.9781761765480042,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
25,2024-04-17T12:59:27.443+02:00,126108.542257625,-0.05975341796875,-0.1964111328125,-0.980712890625,126108.497356625,-0.0595515346823651,-0.0678528984380253,0.1981507429069515,0.0179875250905752,0.0120322331786155,0.0094002466648817,0.0021735802292823,-0.0145996063947677,-0.0117682814598083,XArbitraryZVertical,0.097807723607433,-0.0366817243255682,-0.0329619661254343,0.9939828184154492,-0.0664741396903991,-0.1968566030263901,-0.9781761765480042,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
26,2024-04-17T12:59:27.478+02:00,126108.577179625,-0.07122802734375,-0.2074737548828125,-0.9833526611328124,126108.557223625,-0.0590979127376187,-0.0681357244421093,0.197700608298024,0.0153083391487598,-0.0115371039137244,-0.0102255754172802,0.0027919486165046,-0.0007587224245071,0.0008134245872497,XArbitraryZVertical,0.0975876509757804,-0.0367942467277971,-0.0327433831074466,0.9940075022239564,-0.0667568147182464,-0.1964152455329895,-0.9782456755638124,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
27,2024-04-17T12:59:27.513+02:00,126108.6121025417,-0.0699462890625,-0.194549560546875,-0.9900665283203124,126108.557223625,-0.0590979127376187,-0.0681357244421093,0.197700608298024,0.0153083391487598,-0.0115371039137244,-0.0102255754172802,0.0027919486165046,-0.0007587224245071,0.0008134245872497,XArbitraryZVertical,0.0975876509757804,-0.0367942467277971,-0.0327433831074466,0.9940075022239564,-0.0667568147182464,-0.1964152455329895,-0.9782456755638124,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
28,2024-04-17T12:59:27.547+02:00,126108.6470255417,-0.0698089599609375,-0.207550048828125,-0.9922027587890624,126108.6170915417,-0.059382217053596,-0.0681497924605042,0.1986372677873865,0.0135743115097284,0.0078596677631139,0.0008844088297337,-0.003188282251358,0.0027841180562973,-0.0120057463645935,XArbitraryZVertical,0.0980478043564046,-0.0368273653224387,-0.0328998699825701,0.9939556967214284,-0.0667580217123031,-0.1973335742950439,-0.9780607223510742,0,0,0,-1,-1,126070.516262,unknown,2,2024-04-17T12:58:49.415+02:00,,0,0,0,0,0,0,0,,0.0,0,0.0,0.0,
