loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2024-04-18T12:49:16.152+02:00,12953.207082125,-0.0101165771484375,-0.0222015380859375,-0.911834716796875,12953.172159125,-0.05095374855444382,0.004662832425945744,0.02509707723917765,0.2446964979171753,-0.479255884885788,-0.8111891746520996,-0.02335337176918983,0.07285449653863907,0.1039222478866577,XArbitraryZVertical,0.01260348923848336,0.002010820330689011,-0.02544279811119555,0.9995947953595413,0.00466134725138545,-0.02509444206953049,-0.9996742010116577,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.187+02:00,12953.242004125,0.056427001953125,-0.045562744140625,-0.8717498779296875,12953.232026125,-0.1069560889170253,-0.03361571019617631,0.03957659797994273,0.2908951640129089,-0.687903881072998,-0.9817737340927124,0.08642423152923584,0.04022243618965149,0.02535533905029297,XArbitraryZVertical,0.01885772356828515,-0.01783726625571901,-0.05376662776315411,0.9982161374025288,-0.03358305990695953,-0.03956626728177071,-0.998652458190918,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.222+02:00,12953.276926125,0.1279144287109375,-0.0023040771484375,-0.9527740478515625,12953.232026125,-0.1069560889170253,-0.03361571019617631,0.03957659797994273,0.2908951640129089,-0.687903881072998,-0.9817737340927124,0.08642423152923584,0.04022243618965149,0.02535533905029297,XArbitraryZVertical,0.01885772356828515,-0.01783726625571901,-0.05376662776315411,0.9982161374025288,-0.03358305990695953,-0.03956626728177071,-0.998652458190918,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.257+02:00,12953.311849125,0.1962432861328125,-0.053070068359375,-0.933746337890625,12953.291893125,-0.1643158220418317,-0.07488617554041853,0.04766913616878874,-0.04094105958938599,-0.6043180227279663,-0.8156315684318542,0.2153256833553314,0.04978736117482185,0.03285354375839233,XArbitraryZVertical,0.0206640787657574,-0.0392519112466707,-0.08287383378964859,0.99557237665853,-0.07473121583461761,-0.04765108600258827,-0.9960645437240601,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.291+02:00,12953.346771125,0.2360076904296875,-0.0360107421875,-0.9665679931640625,12953.291893125,-0.1643158220418317,-0.07488617554041853,0.04766913616878874,-0.04094105958938599,-0.6043180227279663,-0.8156315684318542,0.2153256833553314,0.04978736117482185,0.03285354375839233,XArbitraryZVertical,0.0206640787657574,-0.0392519112466707,-0.08287383378964859,0.99557237665853,-0.07473121583461761,-0.04765108600258827,-0.9960645437240601,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.326+02:00,12953.381693125,0.3107757568359375,0.0211944580078125,-1.132095336914062,12953.351760125,-0.2058380384622254,-0.09754089264783594,0.03578846437819048,-0.3518608212471008,-0.2470148503780365,-0.5539548397064209,0.3282504081726074,0.005736310034990311,0.02913999557495117,XArbitraryZVertical,0.01276966989461806,-0.05032151035708848,-0.1034665408499541,0.993277043729351,-0.09732393175363541,-0.03578082472085953,-0.9946093559265137,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.361+02:00,12953.416616125,0.320892333984375,-0.0028533935546875,-1.147262573242188,12953.411627125,-0.2257080160205098,-0.111975159861484,0.03022135776470164,-0.01039322651922703,-0.2041917592287064,-0.04754144325852394,0.4196278750896454,0.03845654428005219,-0.1084315180778503,XArbitraryZVertical,0.008689453114180977,-0.05729496805435021,-0.1132654638894502,0.9918734315075791,-0.1116902828216553,-0.0302167572081089,-0.9932835698127747,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.396+02:00,12953.451538125,0.24066162109375,-0.07232666015625,-1.055496215820312,12953.411627125,-0.2257080160205098,-0.111975159861484,0.03022135776470164,-0.01039322651922703,-0.2041917592287064,-0.04754144325852394,0.4196278750896454,0.03845654428005219,-0.1084315180778503,XArbitraryZVertical,0.008689453114180977,-0.05729496805435021,-0.1132654638894502,0.9918734315075791,-0.1116902828216553,-0.0302167572081089,-0.9932835698127747,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.431+02:00,12953.486460125,0.208343505859375,-0.0644989013671875,-1.15777587890625,12953.471493125,-0.2146681503063443,-0.1208251617873658,0.02739853927947622,0.1177253276109695,-0.07040253281593323,0.3363204896450043,0.3500393629074097,-0.05469713360071182,-0.0842621922492981,XArbitraryZVertical,0.00712781898229787,-0.06148760599858655,-0.1077449455851744,0.9922498029155961,-0.1204861551523209,-0.02739511057734489,-0.9923369288444519,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.467+02:00,12953.521382125,0.179595947265625,-0.0623321533203125,-1.136337280273438,12953.471493125,-0.2146681503063443,-0.1208251617873658,0.02739853927947622,0.1177253276109695,-0.07040253281593323,0.3363204896450043,0.3500393629074097,-0.05469713360071182,-0.0842621922492981,XArbitraryZVertical,0.00712781898229787,-0.06148760599858655,-0.1077449455851744,0.9922498029155961,-0.1204861551523209,-0.02739511057734489,-0.9923369288444519,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.501+02:00,12953.556305125,0.170379638671875,-0.03839111328125,-1.107025146484375,12953.531360125,-0.1851582114733803,-0.1101665268464186,0.03647122261845653,0.2002158910036087,0.443772941827774,0.6002930998802185,0.2894666194915771,-0.0258689746260643,-0.1430604457855225,XArbitraryZVertical,0.01304011823325258,-0.05649370333169813,-0.09329096479048407,0.9939493319417033,-0.1098707094788551,-0.03646313771605492,-0.993276834487915,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.536+02:00,12953.591227125,0.185638427734375,-0.0290679931640625,-1.01055908203125,12953.531360125,-0.1851582114733803,-0.1101665268464186,0.03647122261845653,0.2002158910036087,0.443772941827774,0.6002930998802185,0.2894666194915771,-0.0258689746260643,-0.1430604457855225,XArbitraryZVertical,0.01304011823325258,-0.05649370333169813,-0.09329096479048407,0.9939493319417033,-0.1098707094788551,-0.03646313771605492,-0.993276834487915,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.571+02:00,12953.626149125,0.2105712890625,0.0142669677734375,-0.91424560546875,12953.591227125,-0.1390206539083212,-0.07465145304714732,0.04449222977762261,0.1251377016305923,0.7958595156669617,0.8696145415306091,0.2433620691299438,0.01118291541934013,-0.03998106718063354,XArbitraryZVertical,0.01958391540830693,-0.03876161943046724,-0.0702169020466475,0.9965859631535775,-0.07450832426548004,-0.04447755217552185,-0.996228039264679,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.606+02:00,12953.661072125,0.177947998046875,0.0103607177734375,-1.007369995117188,12953.651094125,-0.08060415514338755,-0.02726796039232768,0.03781256469856819,-0.07212237268686295,0.6858651638031006,1.067418336868286,0.2286305725574493,0.08370203524827957,0.09791272878646851,XArbitraryZVertical,0.01833883578005267,-0.01438169302984594,-0.04053775998664309,0.9989061429575236,-0.02724509313702583,-0.03780355304479599,-0.9989137053489685,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.641+02:00,12953.695994125,0.1746826171875,0.05712890625,-1.104095458984375,12953.651094125,-0.08060415514338755,-0.02726796039232768,0.03781256469856819,-0.07212237268686295,0.6858651638031006,1.067418336868286,0.2286305725574493,0.08370203524827957,0.09791272878646851,XArbitraryZVertical,0.01833883578005267,-0.01438169302984594,-0.04053775998664309,0.9989061429575236,-0.02724509313702583,-0.03780355304479599,-0.9989137053489685,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.676+02:00,12953.730916125,0.065338134765625,0.040924072265625,-0.9683380126953125,12953.710961125,-0.01795784622429344,0.01845480585153599,0.02645491986129208,-0.310061514377594,1.09079921245575,1.04706609249115,0.1471258103847504,0.08228378742933273,-0.08741891384124756,XArbitraryZVertical,0.01330881928982153,0.009107333788446345,-0.008855589077926758,0.9998308339254063,0.01844730041921139,-0.02645183354616165,-0.9994798898696899,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.711+02:00,12953.765838125,-0.0186309814453125,-0.05615234375,-1.049819946289062,12953.710961125,-0.01795784622429344,0.01845480585153599,0.02645491986129208,-0.310061514377594,1.09079921245575,1.04706609249115,0.1471258103847504,0.08228378742933273,-0.08741891384124756,XArbitraryZVertical,0.01330881928982153,0.009107333788446345,-0.008855589077926758,0.9998308339254063,0.01844730041921139,-0.02645183354616165,-0.9994798898696899,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.746+02:00,12953.800761125,-0.13494873046875,0.00201416015625,-1.028366088867188,12953.770827125,0.04136623640997035,0.06675445947038763,0.01539886748343213,-0.2881433069705963,0.5147967934608459,0.7695026397705078,-0.08216939866542816,-0.0491311140358448,-0.0204576849937439,XArbitraryZVertical,0.00700327590868623,0.03352205151515314,0.02092639154767856,0.9991943731597982,0.06669698655605316,-0.01539825927466154,-0.9976544380187988,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.780+02:00,12953.835683125,-0.18511962890625,-0.074737548828125,-0.9747314453125,12953.830694125,0.07941692621313939,0.1033063867379332,0.007675429486152928,-0.1699593216180801,0.6286331415176392,0.5954307913780212,-0.2605598866939545,-0.02706886269152164,-0.1302233338356018,XArbitraryZVertical,0.001779962583423517,0.05174129417184777,0.03984277531788678,0.9978638427581482,0.1031196936964989,-0.007675353903323412,-0.9946393370628357,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.815+02:00,12953.87060479167,-0.2481536865234375,-0.11468505859375,-0.6999664306640625,12953.830694125,0.07941692621313939,0.1033063867379332,0.007675429486152928,-0.1699593216180801,0.6286331415176392,0.5954307913780212,-0.2605598866939545,-0.02706886269152164,-0.1302233338356018,XArbitraryZVertical,0.001779962583423517,0.05174129417184777,0.03984277531788678,0.9978638427581482,0.1031196936964989,-0.007675353903323412,-0.9946393370628357,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.850+02:00,12953.90552779167,-0.1444091796875,0.011627197265625,-0.987274169921875,12953.89056079167,0.09921147496773211,0.1223613557817246,-0.02523373746390007,-0.4158989787101746,-0.01173550821840763,-0.1043445765972137,-0.3470234870910645,-0.0909353569149971,0.2512709498405457,XArbitraryZVertical,-0.01560897095416022,0.06043801430471129,0.04871822234616041,0.9968602345405743,0.1220173910260201,0.02523105964064598,-0.9922072291374207,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.885+02:00,12953.94044979167,-0.1354522705078125,0.17486572265625,-1.279098510742188,12953.89056079167,0.09921147496773211,0.1223613557817246,-0.02523373746390007,-0.4158989787101746,-0.01173550821840763,-0.1043445765972137,-0.3470234870910645,-0.0909353569149971,0.2512709498405457,XArbitraryZVertical,-0.01560897095416022,0.06043801430471129,0.04871822234616041,0.9968602345405743,0.1220173910260201,0.02523105964064598,-0.9922072291374207,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.920+02:00,12953.97537179167,-0.1747894287109375,0.0780029296875,-0.8907623291015625,12953.95042779167,0.09272968283217539,0.1093377149494403,-0.04335159483731187,-0.4593577086925507,0.1383849531412125,-0.03931935504078865,-0.2444697320461273,0.1315277516841888,-0.2860038280487061,XArbitraryZVertical,-0.02415040974769391,0.053567030824559,0.0450850810222311,0.9972535784073308,0.1090174689888954,0.04333801567554474,-0.9930946826934814,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.960+02:00,12954.01029479167,-0.197174072265625,0.051116943359375,-0.9918975830078125,12953.95042779167,0.09272968283217539,0.1093377149494403,-0.04335159483731187,-0.4593577086925507,0.1383849531412125,-0.03931935504078865,-0.2444697320461273,0.1315277516841888,-0.2860038280487061,XArbitraryZVertical,-0.02415040974769391,0.053567030824559,0.0450850810222311,0.9972535784073308,0.1090174689888954,0.04333801567554474,-0.9930946826934814,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:16.990+02:00,12954.04521679167,-0.1395111083984375,0.1434783935546875,-1.13177490234375,12954.01029479167,0.09002924272659395,0.1117143824142536,-0.06468320212283304,-0.1914021521806717,-0.3480719327926636,-0.2376413494348526,-0.2940950989723206,-0.01725951582193375,0.03886842727661133,XArbitraryZVertical,-0.03476374855403894,0.05428960208064688,0.04310231628652258,0.996988598561794,0.1112490221858025,0.06463810801506042,-0.9916882514953613,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.025+02:00,12954.08013879167,-0.1493682861328125,0.09197998046875,-1.078277587890625,12954.07016079167,0.07881998147979598,0.1046641538543465,-0.07368728197165092,-0.09420992434024811,0.01123663410544395,-0.1097303256392479,-0.237932950258255,0.06318973004817963,-0.08470916748046875,XArbitraryZVertical,-0.03881584716883554,0.05078278814537409,0.03739385568741439,0.9972543368032115,0.1041896566748619,0.07362061738967896,-0.9918288588523865,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.060+02:00,12954.11506179167,-0.199554443359375,0.009796142578125,-1.065170288085938,12954.07016079167,0.07881998147979598,0.1046641538543465,-0.07368728197165092,-0.09420992434024811,0.01123663410544395,-0.1097303256392479,-0.237932950258255,0.06318973004817963,-0.08470916748046875,XArbitraryZVertical,-0.03881584716883554,0.05078278814537409,0.03739385568741439,0.9972543368032115,0.1041896566748619,0.07362061738967896,-0.9918288588523865,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.095+02:00,12954.14998379167,-0.2192535400390625,0.0171356201171875,-1.060623168945312,12954.13002779167,0.06684701406450211,0.09242637408158179,-0.07018011955678431,0.155710443854332,-0.1578584462404251,-0.3968914151191711,-0.2971457839012146,-0.07322002202272415,-0.08037352561950684,XArbitraryZVertical,-0.03656864922402999,0.04497139338916856,0.03174124875039514,0.9978140095819673,0.09206764400005341,0.07012252509593964,-0.9932805895805359,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.130+02:00,12954.18490579167,-0.1653289794921875,0.0709381103515625,-1.0235595703125,12954.13002779167,0.06684701406450211,0.09242637408158179,-0.07018011955678431,0.155710443854332,-0.1578584462404251,-0.3968914151191711,-0.2971457839012146,-0.07322002202272415,-0.08037352561950684,XArbitraryZVertical,-0.03656864922402999,0.04497139338916856,0.03174124875039514,0.9978140095819673,0.09206764400005341,0.07012252509593964,-0.9932805895805359,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.165+02:00,12954.21982779167,-0.1880645751953125,0.0081787109375,-1.000137329101562,12954.18989479167,0.03696867582690847,0.09009225154677,-0.06228421226792676,0.1578610688447952,-0.1425287872552872,-0.4542215764522552,-0.2546824514865875,0.01377538219094276,-0.03455114364624023,XArbitraryZVertical,-0.03193208604594157,0.04442643496721339,0.01705369107695535,0.9983566260666175,0.08979596942663193,0.06224394962191582,-0.994013249874115,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.199+02:00,12954.25475079167,-0.1348724365234375,0.0740203857421875,-1.02667236328125,12954.24976179167,-0.0004068503605762513,0.06862074261026586,-0.05238200097192439,0.2072199732065201,-0.4341408312320709,-0.8110828399658203,-0.2257452011108398,-0.0528157651424408,-0.005476593971252441,XArbitraryZVertical,-0.0261656157512287,0.0342971967730147,-0.001101579499406432,0.9990685417502877,0.06847285479307175,0.05235804989933968,-0.9962781071662903,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.234+02:00,12954.28967279167,0.00054931640625,0.1805419921875,-1.061508178710938,12954.24976179167,-0.0004068503605762513,0.06862074261026586,-0.05238200097192439,0.2072199732065201,-0.4341408312320709,-0.8110828399658203,-0.2257452011108398,-0.0528157651424408,-0.005476593971252441,XArbitraryZVertical,-0.0261656157512287,0.0342971967730147,-0.001101579499406432,0.9990685417502877,0.06847285479307175,0.05235804989933968,-0.9962781071662903,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130154.7025496,0,-54.64,100.937
2024-04-18T12:49:17.270+02:00,12954.32459479167,0.0316619873046875,0.0658721923828125,-0.998748779296875,12954.30962879167,-0.039795474175706,0.03807240284014631,-0.03440188313308888,0.256083220243454,-0.6016982793807983,-0.4567105770111084,-0.02438407763838768,0.1308576315641403,-0.0332220196723938,XArbitraryZVertical,-0.01681489912490619,0.01937062637712479,-0.02021721598493999,0.9994665236726389,0.03804068267345428,0.03439509868621826,-0.9986840486526489,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130157.254909,0,-54.56,100.936
2024-04-18T12:49:17.304+02:00,12954.35951779167,0.0699005126953125,-0.076812744140625,-0.904449462890625,12954.30962879167,-0.039795474175706,0.03807240284014631,-0.03440188313308888,0.256083220243454,-0.6016982793807983,-0.4567105770111084,-0.02438407763838768,0.1308576315641403,-0.0332220196723938,XArbitraryZVertical,-0.01681489912490619,0.01937062637712479,-0.02021721598493999,0.9994665236726389,0.03804068267345428,0.03439509868621826,-0.9986840486526489,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130157.254909,0,-54.56,100.936
2024-04-18T12:49:17.339+02:00,12954.39443979167,0.198577880859375,0.0348052978515625,-0.9298858642578125,12954.36949479167,-0.0719223923764111,0.004216134058911902,-0.02736071891597108,-0.01500919461250305,-0.4846188127994537,-0.6826881766319275,0.06568595767021179,-0.1041700020432472,0.09516739845275879,XArbitraryZVertical,-0.01359527237938755,0.002598344940561618,-0.03597882029035702,0.999256718355311,0.004214543383568525,0.02735730446875095,-0.9996168613433838,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130157.254909,0,-54.56,100.936
2024-04-18T12:49:17.374+02:00,12954.42936179167,0.338592529296875,0.08612060546875,-1.011520385742188,12954.36949479167,-0.0719223923764111,0.004216134058911902,-0.02736071891597108,-0.01500919461250305,-0.4846188127994537,-0.6826881766319275,0.06568595767021179,-0.1041700020432472,0.09516739845275879,XArbitraryZVertical,-0.01359527237938755,0.002598344940561618,-0.03597882029035702,0.999256718355311,0.004214543383568525,0.02735730446875095,-0.9996168613433838,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130157.254909,0,-54.56,100.936
2024-04-18T12:49:17.409+02:00,12954.46428379167,0.3349609375,-0.00506591796875,-1.002120971679688,12954.42936179167,-0.1101817762410836,-0.01070587007688757,-0.03875688898521994,-0.127592459321022,-0.334982305765152,-0.5260388851165771,0.319840669631958,0.0399271734058857,0.003235399723052979,XArbitraryZVertical,-0.01964224684460884,-0.004276831018843666,-0.05494832541536846,0.998286923719109,-0.01069762650877237,0.03874718770384789,-0.9991917610168457,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130157.254909,0,-54.56,100.936
2024-04-18T12:49:17.447+02:00,12954.49920679167,0.341949462890625,0.031890869140625,-1.101333618164062,12954.48922879167,-0.135566400710816,-0.03510723974341002,-0.03484777447235859,0.1275251805782318,-0.3319732844829559,-0.3842105567455292,0.3623339533805847,-0.03815183416008949,-0.06260901689529419,XArbitraryZVertical,-0.01856900491207775,-0.01632985058890965,-0.06740547179181208,0.9974192112696302,-0.03507871925830841,0.03484072163701057,-0.9987770318984985,0,0,0,-1,-1,12951.69544429167,unknown,2,2024-04-18T12:49:14.639+02:00,2024-04-17T14:37:41.930+02:00,4191,1.185061,0,0,3466.396,19,7,2024-04-18T12:07:18.770+02:00,735130157.254909,0,-54.56,100.936
