,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label
1101,2024-07-02T10:34:26.629+02:00,1848.165114375,-0.2288360595703125,1.72412109375,-1.434539794921875,
1102,2024-07-02T10:34:26.649+02:00,1848.185083375,-0.13360595703125,1.607467651367188,-1.399887084960938,
1103,2024-07-02T10:34:26.669+02:00,1848.205054375,-0.114654541015625,1.51043701171875,-1.323989868164062,
1104,2024-07-02T10:34:26.689+02:00,1848.225026375,-0.14990234375,1.366363525390625,-1.28955078125,
1105,2024-07-02T10:34:26.709+02:00,1848.245001375,-0.19061279296875,1.554946899414062,-1.16949462890625,
1106,2024-07-02T10:34:26.729+02:00,1848.264975375,-0.107269287109375,1.49169921875,-1.037582397460938,
1107,2024-07-02T10:34:26.749+02:00,1848.284946375,0.008880615234375,1.0738525390625,-0.884979248046875,
1108,2024-07-02T10:34:26.769+02:00,1848.304919375,0.07135009765625,0.8550872802734375,-0.65313720703125,
1109,2024-07-02T10:34:26.789+02:00,1848.324890375,0.143280029296875,0.8302459716796875,-0.4482879638671875,
1110,2024-07-02T10:34:26.809+02:00,1848.344862375,0.230560302734375,0.82110595703125,-0.339324951171875,
1111,2024-07-02T10:34:26.829+02:00,1848.364834375,0.23358154296875,0.78729248046875,-0.154693603515625,
1112,2024-07-02T10:34:26.849+02:00,1848.384807375,0.257171630859375,0.6889495849609375,0.060394287109375,
1113,2024-07-02T10:34:26.869+02:00,1848.404779375,0.3831939697265625,0.486297607421875,0.338409423828125,
1114,2024-07-02T10:34:26.889+02:00,1848.424751375,0.553466796875,0.1842041015625,0.7092437744140625,
1115,2024-07-02T10:34:26.909+02:00,1848.444723375,0.721771240234375,0.006805419921875,1.095703125,
1116,2024-07-02T10:34:26.929+02:00,1848.464695375,0.6485443115234375,-0.150787353515625,2.004257202148438,
1117,2024-07-02T10:34:26.949+02:00,1848.484666375,0.298065185546875,-0.2418365478515625,3.844436645507812,schmetterball
1118,2024-07-02T10:34:26.969+02:00,1848.504638375,-0.2193450927734375,-0.8503570556640625,3.983505249023438,
1119,2024-07-02T10:34:26.988+02:00,1848.524610375,-1.099349975585938,-0.6087188720703125,1.887924194335938,
1120,2024-07-02T10:34:27.008+02:00,1848.544582375,-0.575439453125,-0.1878204345703125,-0.3474884033203125,
1121,2024-07-02T10:34:27.028+02:00,1848.564553375,0.4741973876953125,-0.618377685546875,-0.4615631103515625,
1122,2024-07-02T10:34:27.049+02:00,1848.584525666667,0.024169921875,-1.981048583984375,-0.25933837890625,
1123,2024-07-02T10:34:27.068+02:00,1848.604497666667,-2.958404541015625,-1.790191650390625,2.864761352539062,
1124,2024-07-02T10:34:27.088+02:00,1848.624469666667,-7.353118896484375,2.074203491210938,0.75762939453125,
1125,2024-07-02T10:34:27.108+02:00,1848.644442666667,-2.990951538085938,0.4718475341796875,-0.8383026123046875,
1126,2024-07-02T10:34:27.128+02:00,1848.664414666667,-1.912277221679688,-0.1929931640625,-0.1409759521484375,
1127,2024-07-02T10:34:27.148+02:00,1848.684386666667,-0.28521728515625,-0.0062408447265625,-0.0609283447265625,
1128,2024-07-02T10:34:27.168+02:00,1848.704358666667,-1.485183715820312,-1.153335571289062,-1.211685180664062,
1129,2024-07-02T10:34:27.188+02:00,1848.724330666667,-1.328231811523438,-1.057388305664062,-2.204269409179688,
1130,2024-07-02T10:34:27.208+02:00,1848.744301666667,-1.042236328125,-0.3586883544921875,-2.194656372070312,
1131,2024-07-02T10:34:27.228+02:00,1848.764271666667,-0.9917449951171876,0.0891265869140625,-1.630630493164062,
1132,2024-07-02T10:34:27.248+02:00,1848.784243666667,-1.125900268554688,-0.330810546875,-1.18768310546875,
1133,2024-07-02T10:34:27.268+02:00,1848.804213666667,-0.9990997314453124,-0.797088623046875,-1.115234375,
1134,2024-07-02T10:34:27.288+02:00,1848.824183666667,-0.961944580078125,-0.8933258056640625,-1.0767822265625,
1135,2024-07-02T10:34:27.308+02:00,1848.844153666667,-1.015167236328125,-0.84783935546875,-0.9447784423828124,
1136,2024-07-02T10:34:27.328+02:00,1848.864123666667,-0.9209747314453124,-0.580413818359375,-0.810516357421875,
1137,2024-07-02T10:34:27.348+02:00,1848.884094666667,-0.8881988525390625,-0.345855712890625,-0.92315673828125,
1138,2024-07-02T10:34:27.368+02:00,1848.904065666667,-0.9603118896484376,-0.3137054443359375,-0.957489013671875,
1139,2024-07-02T10:34:27.388+02:00,1848.924035666667,-1.014602661132812,-0.3174285888671875,-0.8144073486328125,
1140,2024-07-02T10:34:27.408+02:00,1848.944006666667,-0.8734893798828125,-0.2104339599609375,-0.7224273681640625,
1141,2024-07-02T10:34:27.428+02:00,1848.963977666667,-0.7866363525390625,-0.1264495849609375,-0.7214508056640625,
1142,2024-07-02T10:34:27.448+02:00,1848.983947666667,-0.7974700927734375,-0.0771484375,-0.784423828125,
1143,2024-07-02T10:34:27.468+02:00,1849.003918666667,-0.8600616455078125,-0.03485107421875,-0.79791259765625,
1144,2024-07-02T10:34:27.488+02:00,1849.023888666667,-0.80841064453125,0.07073974609375,-0.6768646240234375,
1145,2024-07-02T10:34:27.508+02:00,1849.043858666667,-0.588104248046875,0.3476104736328125,-0.6074981689453125,
1146,2024-07-02T10:34:27.528+02:00,1849.063829666667,-0.527374267578125,0.4005584716796875,-0.5546417236328125,
1147,2024-07-02T10:34:27.548+02:00,1849.083800666667,-0.5505828857421875,0.4278411865234375,-0.5904083251953125,
1148,2024-07-02T10:34:27.568+02:00,1849.103770666667,-0.5594940185546875,0.327423095703125,-0.7305450439453125,
1149,2024-07-02T10:34:27.588+02:00,1849.123740666667,-0.5158538818359375,0.379913330078125,-0.71441650390625,
1150,2024-07-02T10:34:27.608+02:00,1849.143711666667,-0.4671630859375,0.5200347900390625,-0.6043243408203125,
1151,2024-07-02T10:34:27.628+02:00,1849.163682666667,-0.4140167236328125,0.582061767578125,-0.42181396484375,
1152,2024-07-02T10:34:27.648+02:00,1849.183653666667,-0.3735504150390625,0.662628173828125,-0.31915283203125,
1153,2024-07-02T10:34:27.668+02:00,1849.203624666667,-0.3348541259765625,0.7104644775390625,-0.4540557861328125,
1154,2024-07-02T10:34:27.687+02:00,1849.223596666667,-0.3102874755859375,0.7685089111328125,-0.5895233154296875,
1155,2024-07-02T10:34:27.707+02:00,1849.243567666667,-0.3194580078125,0.7305145263671875,-0.6100921630859375,
1156,2024-07-02T10:34:27.727+02:00,1849.263537666667,-0.3519134521484375,0.8271026611328125,-0.65667724609375,
1157,2024-07-02T10:34:27.747+02:00,1849.283508666667,-0.3271484375,0.9503326416015624,-0.622650146484375,
1158,2024-07-02T10:34:27.767+02:00,1849.303478666667,-0.2552947998046875,1.052658081054688,-0.6074371337890625,
1159,2024-07-02T10:34:27.787+02:00,1849.323449666667,-0.215789794921875,1.062286376953125,-0.57745361328125,
1160,2024-07-02T10:34:27.807+02:00,1849.343422666667,-0.273590087890625,1.035140991210938,-0.6344146728515625,
1161,2024-07-02T10:34:27.827+02:00,1849.363394666667,-0.37347412109375,1.021194458007812,-0.714447021484375,
1162,2024-07-02T10:34:27.847+02:00,1849.383363666667,-0.4592437744140625,0.9166717529296876,-0.7757568359375,
1163,2024-07-02T10:34:27.867+02:00,1849.403335666667,-0.49932861328125,0.889129638671875,-0.78570556640625,
1164,2024-07-02T10:34:27.887+02:00,1849.423305666667,-0.4717254638671875,0.9802398681640624,-0.7098846435546875,
1165,2024-07-02T10:34:27.907+02:00,1849.443277666667,-0.4624786376953125,0.982147216796875,-0.6439666748046875,
1166,2024-07-02T10:34:27.927+02:00,1849.463247666667,-0.470794677734375,0.9695281982421876,-0.59716796875,
1167,2024-07-02T10:34:27.947+02:00,1849.483216666667,-0.5030517578125,0.95562744140625,-0.5604705810546875,
1168,2024-07-02T10:34:27.967+02:00,1849.503187666667,-0.5469818115234375,0.8704833984375,-0.5950775146484375,
1169,2024-07-02T10:34:27.987+02:00,1849.523161666667,-0.584014892578125,0.7772216796875,-0.6149139404296875,
1170,2024-07-02T10:34:28.007+02:00,1849.543136666667,-0.6254425048828125,0.823516845703125,-0.6450042724609375,
1171,2024-07-02T10:34:28.027+02:00,1849.563106666667,-0.615692138671875,0.733154296875,-0.5574798583984375,
1172,2024-07-02T10:34:28.047+02:00,1849.583078,-0.584869384765625,0.7484283447265625,-0.4409637451171875,
1173,2024-07-02T10:34:28.067+02:00,1849.603047,-0.553558349609375,0.8637237548828125,-0.383758544921875,
1174,2024-07-02T10:34:28.087+02:00,1849.623017,-0.5273895263671875,0.7743072509765625,-0.377777099609375,
1175,2024-07-02T10:34:28.107+02:00,1849.642987,-0.5507965087890625,0.7074127197265625,-0.4231719970703125,
1176,2024-07-02T10:34:28.127+02:00,1849.662957,-0.60028076171875,0.625732421875,-0.40411376953125,
1177,2024-07-02T10:34:28.147+02:00,1849.682926,-0.671478271484375,0.55340576171875,-0.3759918212890625,
1178,2024-07-02T10:34:28.167+02:00,1849.702895,-0.7007293701171875,0.6548614501953125,-0.3216094970703125,
1179,2024-07-02T10:34:28.187+02:00,1849.722863,-0.69671630859375,0.67669677734375,-0.265838623046875,
1180,2024-07-02T10:34:28.207+02:00,1849.742832,-0.708404541015625,0.70050048828125,-0.217041015625,
1181,2024-07-02T10:34:28.227+02:00,1849.762802,-0.7019805908203125,0.686126708984375,-0.2163848876953125,
1182,2024-07-02T10:34:28.247+02:00,1849.782771,-0.6608734130859375,0.5655059814453125,-0.2225341796875,
1183,2024-07-02T10:34:28.267+02:00,1849.802742,-0.6627655029296875,0.524688720703125,-0.2409820556640625,
1184,2024-07-02T10:34:28.287+02:00,1849.822711,-0.6671142578125,0.5223388671875,-0.2540740966796875,
1185,2024-07-02T10:34:28.307+02:00,1849.842681,-0.6663360595703125,0.5887603759765625,-0.300079345703125,
1186,2024-07-02T10:34:28.327+02:00,1849.862652,-0.62872314453125,0.64605712890625,-0.3218231201171875,
1187,2024-07-02T10:34:28.347+02:00,1849.882623,-0.603363037109375,0.7094573974609375,-0.3497314453125,
1188,2024-07-02T10:34:28.366+02:00,1849.902594,-0.5998992919921875,0.7242584228515625,-0.419189453125,
1189,2024-07-02T10:34:28.386+02:00,1849.922564,-0.61773681640625,0.6856536865234375,-0.5481109619140625,
1190,2024-07-02T10:34:28.406+02:00,1849.942535,-0.60797119140625,0.6421356201171875,-0.5962677001953125,
1191,2024-07-02T10:34:28.426+02:00,1849.962506,-0.6176300048828125,0.8280487060546875,-0.6258087158203125,
1192,2024-07-02T10:34:28.446+02:00,1849.982475,-0.5767822265625,0.988983154296875,-0.6291046142578125,
1193,2024-07-02T10:34:28.466+02:00,1850.002445,-0.546356201171875,0.8673248291015625,-0.702117919921875,
1194,2024-07-02T10:34:28.486+02:00,1850.022415,-0.5546722412109375,0.9170684814453124,-0.8622589111328125,
1195,2024-07-02T10:34:28.506+02:00,1850.042386,-0.521514892578125,0.884429931640625,-0.956756591796875,
1196,2024-07-02T10:34:28.526+02:00,1850.062355,-0.465667724609375,0.9033966064453124,-0.966156005859375,
1197,2024-07-02T10:34:28.546+02:00,1850.082325,-0.4101715087890625,1.052078247070312,-0.9145660400390624,
1198,2024-07-02T10:34:28.590+02:00,1850.102294,-0.4207305908203125,1.372467041015625,-0.9569244384765624,
1199,2024-07-02T10:34:28.594+02:00,1850.122263,-0.4495849609375,1.358810424804688,-1.062149047851562,
1200,2024-07-02T10:34:28.606+02:00,1850.142233,-0.50189208984375,0.8671722412109375,-1.294540405273438,
1201,2024-07-02T10:34:28.626+02:00,1850.162203,-0.406158447265625,1.249862670898438,-1.212158203125,
1202,2024-07-02T10:34:28.646+02:00,1850.182174,-0.2480926513671875,1.376815795898438,-0.98663330078125,
1203,2024-07-02T10:34:28.666+02:00,1850.202144,-0.067413330078125,1.323989868164062,-0.786529541015625,
1204,2024-07-02T10:34:28.686+02:00,1850.222114,0.09759521484375,1.041732788085938,-0.748687744140625,
1205,2024-07-02T10:34:28.706+02:00,1850.242084,0.250640869140625,0.7968597412109375,-0.7448272705078125,
1206,2024-07-02T10:34:28.726+02:00,1850.262054,0.4022979736328125,0.9040985107421876,-0.585296630859375,
1207,2024-07-02T10:34:28.746+02:00,1850.282024,0.5089874267578125,0.901580810546875,-0.3490447998046875,
1208,2024-07-02T10:34:28.766+02:00,1850.301994,0.46490478515625,0.69598388671875,-0.4260101318359375,
1209,2024-07-02T10:34:28.786+02:00,1850.321966,0.54718017578125,0.5487823486328125,-0.1108856201171875,
1210,2024-07-02T10:34:28.806+02:00,1850.341937,0.764373779296875,0.4190216064453125,0.2756500244140625,
1211,2024-07-02T10:34:28.826+02:00,1850.361907,0.9068756103515624,0.3001861572265625,0.600250244140625,
1212,2024-07-02T10:34:28.846+02:00,1850.381878,1.03948974609375,0.2871856689453125,0.692840576171875,
1213,2024-07-02T10:34:28.866+02:00,1850.401849,1.200363159179688,0.224334716796875,1.015365600585938,
1214,2024-07-02T10:34:28.886+02:00,1850.421818,1.251510620117188,0.2393341064453125,1.228591918945312,
1215,2024-07-02T10:34:28.906+02:00,1850.441788,1.483154296875,0.0928955078125,1.1015625,
1216,2024-07-02T10:34:28.926+02:00,1850.461761,1.591018676757812,-0.1573333740234375,0.7713775634765625,
1217,2024-07-02T10:34:28.946+02:00,1850.481734,1.477767944335938,-0.96630859375,0.7769622802734375,
1218,2024-07-02T10:34:28.966+02:00,1850.501705,1.576141357421875,-1.438705444335938,1.27642822265625,
1219,2024-07-02T10:34:28.986+02:00,1850.521678,0.308685302734375,-1.85418701171875,1.514175415039062,
1220,2024-07-02T10:34:29.006+02:00,1850.541652,-0.7717742919921875,-0.4366455078125,0.15423583984375,fail
1221,2024-07-02T10:34:29.026+02:00,1850.561622,-3.225082397460938,3.0849609375,-4.483856201171875,
1222,2024-07-02T10:34:29.046+02:00,1850.581592416667,-4.760986328125,2.577346801757812,-2.817291259765625,
1223,2024-07-02T10:34:29.065+02:00,1850.601562416667,-7.21881103515625,-1.014419555664062,-1.221160888671875,
1224,2024-07-02T10:34:29.086+02:00,1850.621534416667,-5.34271240234375,-0.87371826171875,3.258163452148438,
1225,2024-07-02T10:34:29.105+02:00,1850.641505416667,-0.393310546875,0.6161346435546875,-0.184844970703125,
1226,2024-07-02T10:34:29.125+02:00,1850.661475416667,-0.3407440185546875,1.840972900390625,-3.023544311523438,
1227,2024-07-02T10:34:29.145+02:00,1850.681446416667,-3.052719116210938,1.371780395507812,-2.232559204101562,
1228,2024-07-02T10:34:29.165+02:00,1850.701417416667,-1.741851806640625,-0.815277099609375,-0.92926025390625,
1229,2024-07-02T10:34:29.185+02:00,1850.721388416667,-1.604721069335938,0.674652099609375,-1.48480224609375,
1230,2024-07-02T10:34:29.205+02:00,1850.741359416667,-1.3392333984375,0.214447021484375,-1.726425170898438,
1231,2024-07-02T10:34:29.225+02:00,1850.761330416667,-0.73321533203125,0.200592041015625,-1.457748413085938,
1232,2024-07-02T10:34:29.245+02:00,1850.781301416667,-0.4515838623046875,0.813812255859375,-1.108322143554688,
1233,2024-07-02T10:34:29.265+02:00,1850.801272416667,-0.4349822998046875,0.4828033447265625,-1.0294189453125,
1234,2024-07-02T10:34:29.285+02:00,1850.821243416667,-0.1295928955078125,0.614410400390625,-1.060775756835938,
1235,2024-07-02T10:34:29.305+02:00,1850.841216416667,-0.2385711669921875,0.8033599853515625,-1.015975952148438,
1236,2024-07-02T10:34:29.325+02:00,1850.861187416667,-0.571929931640625,0.488250732421875,-0.9650726318359376,
1237,2024-07-02T10:34:29.345+02:00,1850.881157416667,-0.3666839599609375,0.406982421875,-0.783966064453125,
1238,2024-07-02T10:34:29.365+02:00,1850.901125416667,-0.2305908203125,0.565704345703125,-0.826568603515625,
1239,2024-07-02T10:34:29.385+02:00,1850.921096416667,-0.2856292724609375,0.53271484375,-1.1011962890625,
1240,2024-07-02T10:34:29.405+02:00,1850.941068416667,-0.4370574951171875,0.224853515625,-0.9281463623046876,
