,accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label
534,126126.3179215,0.165679931640625,-0.5698394775390625,-0.785919189453125,
535,126126.3528445,0.1375732421875,-0.503662109375,-0.816619873046875,
536,126126.3877675,0.10760498046875,-0.571929931640625,-0.767120361328125,
537,126126.4226895,0.0943145751953125,-0.5507354736328125,-0.777435302734375,
538,126126.4576125,0.0936279296875,-0.4665374755859375,-0.811248779296875,
539,126126.4925355,0.0770416259765625,-0.579498291015625,-0.8018035888671875,
540,126126.5274575,0.0386199951171875,-0.574859619140625,-0.777130126953125,
541,126126.5623805,0.0164642333984375,-0.4894866943359375,-0.7882080078125,
542,126126.5973035,0.0011444091796875,-0.5697021484375,-0.7829132080078125,
543,126126.63222525,-0.0166015625,-0.613983154296875,-0.7395477294921875,
544,126126.66714825,0.0107421875,-0.5947113037109375,-0.755462646484375,
545,126126.70207125,-0.0366973876953125,-0.6187591552734375,-0.7805633544921875,
546,126126.73699325,-0.0178070068359375,-0.62164306640625,-0.769866943359375,
547,126126.77191625,-0.025146484375,-0.64697265625,-0.76153564453125,
548,126126.80683925,-0.0350494384765625,-0.6461639404296875,-0.770843505859375,
549,126126.84176125,-0.0737762451171875,-0.6187744140625,-0.7613525390625,
550,126126.87668425,-0.09881591796875,-0.6492767333984375,-0.7671966552734375,
551,126126.91160725,-0.0642547607421875,-0.6600341796875,-0.7734527587890625,
552,126126.94652925,-0.070037841796875,-0.6315155029296875,-0.7533416748046875,
553,126126.98145225,-0.022552490234375,-0.63531494140625,-0.75213623046875,
554,126127.01637525,-0.022308349609375,-0.555511474609375,-0.769317626953125,
555,126127.05129725,-0.015655517578125,-0.6059417724609375,-0.7890167236328125,
556,126127.08622025,-0.0135498046875,-0.5777740478515625,-0.770599365234375,
557,126127.12114325,-0.00286865234375,-0.560760498046875,-0.7697906494140625,
558,126127.15606525,0.0126953125,-0.609771728515625,-0.755950927734375,
559,126127.19098825,0.0927734375,-0.522003173828125,-0.79351806640625,
560,126127.22591125,-0.109039306640625,-0.584991455078125,-0.8396759033203125,
